,회사명,거래소코드,회계년도,누적수익성비율,TMD,abs(영업현금흐름-당기순이익)/매출액,순운전자본비율,금융비용부담률,WW지수
1374,인포뱅크(주),39290,2022,0.508088763,0.298877103,0.023570705,14.28,-0.35,-55.88930375
1375,인화정공(주),101930,2022,0.345915438,1.448985789,0.043702406,-21.37,3.26,-53.64422386
1376,자이글(주),234920,2022,-0.068360527,0.262674716,0.193823784,-11.11,2.13,-41.63275568
1377,재영솔루텍(주),49630,2022,-0.305327553,3.118792316,0.173745787,-22.35,3.9,-53.17754586
1378,전진바이오팜(주),110020,2022,-1.45279006,0.326758295,0.071336926,-18.18,24.07,-43.77895651
1379,제너셈(주),217190,2022,0.169447427,0.87150203,0.062647853,13.31,0.85,-55.26839351
1380,제룡산업(주),147830,2022,0.636253908,0.142390625,0.012730154,78.57,-1.79,-56.0879062
1381,제룡전기(주),33100,2022,0.666769066,0.094415061,0.342780121,56.78,-0.39,-51.38060662
1382,제이더블유신약(주),67290,2022,-0.333283738,0.22934427,0.055973128,-4.28,0.97,-50.11504085
1383,제이스코홀딩스(주),23440,2022,-0.087423133,0.68258058,0.482844681,-19.4,7.81,-51.08827865
1384,제이씨케미칼(주),137950,2022,0.324456896,1.115439693,0.006471018,0.3,0.81,-60.94479206
1385,제이씨현시스템(주),33320,2022,0.382791442,0.489786372,0.16075168,42.55,-0.62,-47.67284601
1386,제이엔케이히터(주),126880,2022,0.084544331,1.059014083,0.069176678,23.59,-0.46,-60.95338071
1387,제이엠아이(주),33050,2022,-0.15860907,1.14405054,0.065229111,14.89,0.82,-45.69730205
1388,제이엠티(주),94970,2022,0.619897203,0.673642954,0.082649007,53.26,-2.6,-59.52812207
1389,제일전기공업(주),199820,2022,0.53160516,0.469082811,0.103514812,31.29,-0.06,-52.66110583
1390,제주맥주(주),276730,2022,-1.198272801,0.365673967,0.628285357,18.09,0.21,-44.60746339
1391,조광아이엘아이(주),44060,2022,0.137859569,0.219521986,0.679600273,3.49,3.1,-50.42173513
1392,조아제약(주),34940,2022,-0.307733626,0.469191015,0.028426249,24.37,0.62,-49.44050225
1393,주성엔지니어링(주),36930,2022,0.373671619,0.681319173,0.011816714,19.57,0.6,-66.47266941
1394,줌인터넷(주),239340,2022,0.102126722,0.161035323,0.204432423,72.14,-1.14,-45.94124308
1395,지나인제약(주),78650,2022,-24.50387304,4.393311922,31.64212077,-663.58,361.65,-3.076237135
1396,지니너스(주),389030,2022,-0.670914248,0.036600687,0.253198453,74.73,-1.24,-45.12342899
1397,지니언스(주),263860,2022,0.607039351,0.151878134,0.058278938,61.39,-1.31,-55.80057477
1398,지더블유바이텍(주),36180,2022,-0.474536324,0.81185931,0.010356776,11.11,2.31,-45.04841776
1399,지에이치신소재(주),130500,2022,0.254092798,0.811727428,0.044097498,-5.12,0.86,-52.08550769
1400,지엔원에너지(주),270520,2022,0.067146464,0.214308245,0.250526675,53.14,-1.56,-45.51375228
1401,지엘팜텍(주),204840,2022,-0.388040339,0.531666789,0.028632913,7.55,2.1,-46.69846
1402,지투파워(주),388050,2022,0.108117181,0.093169512,0.09476416,57.4,-0.86,-40.72036053
1403,진양제약(주),7370,2022,0.4533571,0.47122955,0.063726004,13.45,1.22,-57.76800024
1404,참좋은여행(주),94850,2022,0.290895377,0.214519481,0.510082863,35.62,-8.28,-56.13483288
1405,카페24(주),42000,2022,-0.092252534,0.77417349,0.21900609,-5.85,0.44,-55.36189334
1406,커머스마이너 (주),223310,2022,-2.586946269,0.069717793,0.223814348,70.73,-1.32,-45.68665338
1407,케이디켐(주),221980,2022,0.633056796,0.48571744,0.081690141,36.81,-1.71,-56.09401558
1408,케이비아이메탈(주),24840,2022,0.108801492,2.863876996,0.0084084,25.9,0.58,-52.88470565
1409,케이에이치건설(주),226360,2022,-0.503009836,1.568924885,1.620056346,-7.63,12.9,-52.63727642
1410,케이에이치전자(주),111870,2022,-0.499400522,1.565347532,8.401965484,-12,10.83,-52.15934162
1411,케이엠제약(주),225430,2022,-0.158772255,0.337231888,0.245153861,-12,-0.3,-44.11460301
1412,케이지이티에스(주),151860,2022,0.147973469,7.263572507,0.140381911,9.61,0.66,-72.01756779
1413,케이피엑스라이프사이언스(주),114450,2022,0.099820605,0.110095559,0.028105739,27.24,-1.41,-48.44062754
1414,켄코아에어로스페이스(주),274090,2022,-0.369622185,0.618084602,0.093375519,-4.17,5.27,-49.26861672
1415,코나아이(주),52400,2022,0.304755978,1.040879415,2.968730258,23.05,-0.62,-41.10977615
1417,코드네이처(주),78940,2022,-0.606290872,0.449997957,2.137353818,1.92,20.88,-39.42315456
1418,코리아에프티(주),123410,2022,0.295507254,3.69324604,0.07208882,5.54,0.74,-62.85808392
1419,코스맥스엔비티(주),222040,2022,-0.024018739,2.900949803,0.080823992,-7.86,2.19,-54.11532067
1420,코아스템켐온(주),166480,2022,-0.605998931,0.145468244,0.20350809,-13.8,9.66,-49.29244244
1421,코오롱생명과학(주),102940,2022,-0.323244768,0.468166539,0.11947381,0.19,1.88,-54.63578765
1422,코웰패션(주),33290,2022,0.332810019,1.465310964,0.011995518,3.84,0.93,-68.33179507
1423,코위버(주),56360,2022,0.684529942,0.543903114,0.206910016,44.69,-0.32,-57.87041294
1424,콜마비앤에이치(주),200130,2022,0.610569621,0.256233028,0.060864416,13.96,-0.06,-63.65715365
1425,큐렉소(주),60280,2022,-1.371918128,0.063938187,0.154513702,60.33,1.26,-49.32984065
1426,큐알티(주),405100,2022,0.238078962,0.944500885,0.212245719,54.06,-0.02,-56.46926189
1427,크로바하이텍(주),43590,2022,-0.899149053,0.079549391,0.168253816,50.19,-0.32,-44.92024353
1428,크루셜텍(주),114120,2022,-6.7353618,0.844177015,0.081786823,26.4,3.84,-40.59030476
1429,크리스탈지노믹스(주),83790,2022,0.009556341,0.521742219,0.030096786,5.58,1.12,-54.11303655
1430,키네마스터(주),139670,2022,-0.455742726,0.058496785,0.009545687,87.12,-0.85,-32.39480978
1431,테고사이언스(주),191420,2022,0.137024707,0.029152581,0.102109924,48.37,-6.99,-46.62486001
1432,테라사이언스(주),73640,2022,0.107876397,0.183680353,1.244333377,48.98,11.66,-48.26686254
1434,티제이미디어(주),32540,2022,0.503865501,0.572890778,0.083842581,19.75,0.19,-58.51075076
1435,티케이지애강(주),22220,2022,0.241232481,0.228225001,0.03184705,46.84,-1.21,-51.11756466
1436,팅크웨어(주),84730,2022,0.318973221,1.234315671,0.042437238,28.23,1.61,-56.84827168
1437,파나케이아(주),58530,2022,-0.43207972,0.203093153,0.032868109,64.17,-1.46,-46.18472351
1438,패션플랫폼(주),225590,2022,0.486355683,0.682745755,0.023559454,46.15,0.23,-50.18414891
1439,펌텍코리아(주),251970,2022,0.485026083,0.296411413,0.039667347,33.17,-0.56,-62.34996302
1440,풍국주정공업(주),23900,2022,0.732200991,0.161529342,0.001402707,14.07,-0.1,-58.99361793
1441,풍원정밀(주),371950,2022,0.180352556,0.140026478,0.142383221,9.73,4.51,-50.48553397
1442,프레스티지바이오로직스(주),334970,2022,-0.662913294,0.761154127,974.625,-1.05,20736.54,-48.24215836
1443,프리시젼바이오(주),335810,2022,-0.463667175,0.373433649,0.20676508,1.24,3.08,-47.04699121
1444,피씨엘(주),241820,2022,-0.449532625,0.309535681,0.081038235,11.75,7.66,-48.17400871
1445,피앤씨테크(주),237750,2022,0.531782686,0.268894379,0.036912447,48.12,-0.97,-44.01795106
1446,피에스케이(주),319660,2022,0.348806408,0.267530536,0.067603366,59.88,-0.98,-63.38296398
1447,피에스케이홀딩스(주),31980,2022,0.736224656,0.313156714,0.297413142,32.34,-2.27,-60.89884029
1448,피에스텍(주),2230,2022,0.727289122,0.306978358,0.063880748,52.33,-1.96,-57.12169457
1449,피에이치에이(주),43370,2022,0.625170302,2.075060877,0.025538956,31.24,-0.13,-65.98681181
1450,피엔케이피부임상연구센타(주),347740,2022,0.568333356,0.040974023,0.020994598,76.84,-12.19,-54.03769108
1451,하나마이크론(주),67310,2022,0.054569429,2.068385807,0.080192666,-4.08,2.53,-69.37303308
1452,하나머티리얼즈(주),166090,2022,0.544962116,0.281855541,0.007965535,9.35,0.86,-64.81770194
1453,하이록코리아(주),13030,2022,0.863857721,0.113935059,0.080119879,69.61,-1.7,-62.57791654
1454,하이즈항공(주),221840,2022,-0.171580594,1.374488375,0.079250034,4.31,3.29,-47.56171543
1456,한국기업평가(주),34950,2022,0.447508229,0.10877272,0.010366622,56.03,-2.16,-59.41051109
1457,한국맥널티(주),222980,2022,0.224689255,0.865318448,0.006366161,20.46,2.17,-48.77130454
1458,한국선재(주),25550,2022,0.321780585,1.435011541,0.100364176,5.88,1.35,-59.27757615
1459,한국알콜산업(주),17890,2022,0.724240067,0.531208887,0.008950688,21.34,0.04,-62.7676408
1460,한국유니온제약(주),80720,2022,0.041360433,1.130917149,0.067397582,-3.93,4.56,-50.62925481
1461,한국전자금융(주),63570,2022,0.244160941,2.05514204,0.212396119,-10.7,2.19,-65.05491302
1462,한국전자인증(주),41460,2022,0.414747013,0.242526759,0.048620305,11.83,-0.02,-55.37274829
1463,한국정밀기계(주),101680,2022,-0.064662649,3.571381353,0.136763454,42.41,-0.34,-56.11101823
1464,한국정보공학(주),39740,2022,0.092000098,1.318245901,0.034638197,20.73,0.49,-46.12362664
1465,한국정보인증(주),53300,2022,0.232214966,0.329324007,0.140926377,30.82,-2.49,-62.80553972
1466,한국정보통신(주),25770,2022,0.536248352,0.356557953,0.046056211,41,-0.44,-55.49794074
1467,한국컴퓨터(주),54040,2022,0.73665303,0.448610914,0.016815371,40.51,-0.1,-62.81469487
1468,한라아이엠에스(주),92460,2022,0.387490495,0.800822438,0.002980626,6.32,-1.79,-58.5571676
1469,한솔아이원스(주),114810,2022,0.194654457,0.393371362,0.033420372,12.73,-0.48,-53.88621263
1470,한솔인티큐브(주),70590,2022,0.114652401,0.722712916,0.056418753,27.75,-0.16,-45.09478155
1471,한양디지텍(주),78350,2022,0.404539951,0.604084107,0.036085154,8.33,0.01,-56.55676262
1472,한양이엔지(주),45100,2022,0.611229581,0.996551326,0.009454008,28.26,-0.71,-65.25719307
1473,한일단조공업(주),24740,2022,0.216400858,1.88692809,0.064364446,-2.57,2.56,-54.23815141
1474,한일사료(주),5860,2022,0.070610839,0.803667434,0.014087094,-3.17,0.76,-50.88851231
1475,한일화학공업(주),7770,2022,0.721618457,0.674164043,0.066300322,19.46,0.53,-57.38168663
1477,한창산업(주),79170,2022,0.753996803,0.290301384,0.005065458,55.7,0.13,-55.69101338
1478,해성산업(주),34810,2022,0.187465597,4.724062077,0.004392003,9.56,0.6,-67.64769898
1479,해성옵틱스(주),76610,2022,-1.375011249,0.765133284,0.04882605,-1.62,1.02,-47.2276628
1480,현대무벡스(주),319400,2022,0.344116401,0.185885338,0.167431672,40.16,-0.27,-57.54095281
1481,현대바이오사이언스(주),48410,2022,-1.57211817,0.00836103,0.093861437,23.23,-1.12,-43.75585423
1482,현대에이치티(주),39010,2022,0.761550979,0.455848861,0.063492215,22.35,-0.81,-57.86695733
1483,현우산업(주),92300,2022,0.199912116,1.342496055,0.018568815,4.76,0.63,-59.53428652
1484,화성밸브(주),39610,2022,0.527511419,0.881271261,0.105605313,34.82,0.25,-50.39210378
1485,화일약품(주),61250,2022,0.396062436,0.052985292,0.046140565,70.11,-0.63,-53.16381534
1486,휴림네트웍스(주),192410,2022,-0.163481832,0.139301784,0.372464455,66.79,1.72,-46.25266551
1487,휴림로봇(주),90710,2022,-0.530965026,0.119387491,0.13591953,18.14,-0.08,-52.46865772
1488,휴마시스(주),205470,2022,0.714283881,0.249988476,0.042372468,54.47,-0.93,-61.98907715
1489,휴젤(주),145020,2022,0.85650082,0.119899602,0.070805006,41.97,-2.98,-61.19986338
1490,흥구석유(주),24060,2022,0.465587907,0.162535211,0.001676686,4.25,0.02,-54.73858691
