회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
(주)마크로젠,038290,2017/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2018/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2019/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2020/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2021/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2022/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)맘스터치앤컴퍼니,220630,2015/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2016/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맘스터치앤컴퍼니,220630,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매직마이크로,127160,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매직마이크로,127160,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)매커스,093520,2011/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2012/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2013/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2014/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2015/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2016/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)매커스,093520,2022/12,46,도매 및 소매업,도매 및 상품 중개업
(주)맥스로텍,141070,2011/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2012/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2013/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2014/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2015/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2016/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2017/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2018/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2019/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스로텍,141070,2020/12,29,제조업,기타 기계 및 장비 제조업
(주)맥스트,377030,2020/12,58,정보통신업,출판업
(주)맥스트,377030,2021/12,58,정보통신업,출판업
(주)맥스트,377030,2022/12,58,정보통신업,출판업
(주)머큐리,100590,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)머큐리,100590,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)멀티캠퍼스,067280,2011/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2012/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2013/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2014/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2015/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2016/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2017/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2018/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2019/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2020/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2021/12,85,교육 서비스업,교육 서비스업
(주)멀티캠퍼스,067280,2022/12,85,교육 서비스업,교육 서비스업
(주)메드팩토,235980,2018/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메드팩토,235980,2019/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메드팩토,235980,2020/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메드팩토,235980,2021/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메드팩토,235980,2022/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메디아나,041920,2011/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2012/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2013/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2014/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2015/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디아나,041920,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)메디콕스,054180,2011/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2012/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2013/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2014/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2015/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2016/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2017/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2018/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2019/06,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2020/12,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2021/12,31,제조업,기타 운송장비 제조업
(주)메디콕스,054180,2022/12,31,제조업,기타 운송장비 제조업
(주)메디톡스,086900,2011/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2012/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2013/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2014/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2015/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2016/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2017/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2018/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2019/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2020/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2021/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디톡스,086900,2022/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메디프론디비티,065650,2011/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2012/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2013/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2014/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2015/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2016/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메디프론디비티,065650,2022/12,46,도매 및 소매업,도매 및 상품 중개업
(주)메지온,140410,2011/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2012/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2013/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2014/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2015/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2016/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2017/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2018/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2019/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2020/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2021/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메지온,140410,2022/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)메카로,241770,2011/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2012/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2013/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2016/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메카로,241770,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)메타랩스,090370,2011/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2012/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2013/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2014/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2015/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2016/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2017/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2018/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2019/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2020/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2021/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타랩스,090370,2022/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)메타바이오메드,059210,2011/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메타바이오메드,059210,2012/12,21,제조업,의료용 물질 및 의약품 제조업
(주)메타바이오메드,059210,2013/12,21,제조업,의료용 물질 및 의약품 제조업
