회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
(주)액트로,290740,2020/12,61,3395000,2012/09/04,1.47,37.92
(주)액트로,290740,2021/12,59,3132673,2012/09/04,1.01,37.92
(주)앤디포스,238090,2011/12,,,2010/06/23,,
(주)앤디포스,238090,2012/12,,,2010/06/23,,
(주)앤디포스,238090,2013/12,,,2010/06/23,,
(주)앤디포스,238090,2014/12,,,2010/06/23,,
(주)앤디포스,238090,2015/12,,,2010/06/23,,
(주)앤디포스,238090,2016/12,92,5552000,2010/06/23,1.07,71.35
(주)앤디포스,238090,2017/12,98,3870453,2010/06/23,0.63,70.95
(주)앤디포스,238090,2018/12,94,3786691,2010/06/23,1.72,34.49
(주)앤디포스,238090,2019/12,105,5207000,2010/06/23,2.91,27.65
(주)앤디포스,238090,2020/12,128,6702000,2010/06/23,0.43,22.71
(주)앤디포스,238090,2021/12,138,7034000,2010/06/23,1.31,20.83
(주)앤씨앤,092600,2011/12,139,8379000,1997/05/13,8.2,56.31
(주)앤씨앤,092600,2012/12,129,6824000,1997/05/13,8.19,56.1
(주)앤씨앤,092600,2013/12,121,6393000,1997/05/13,8.28,56.55
(주)앤씨앤,092600,2014/12,100,4570000,1997/05/13,8.3,56.14
(주)앤씨앤,092600,2015/12,109,5754000,1997/05/13,0.39,56.19
(주)앤씨앤,092600,2016/12,120,7058000,1997/05/13,0.62,55.86
(주)앤씨앤,092600,2017/12,127,7040000,1997/05/13,1.21,55.78
(주)앤씨앤,092600,2018/12,129,6681000,1997/05/13,0.55,55.78
(주)앤씨앤,092600,2019/12,78,3633000,1997/05/13,3.51,39.2
(주)앤씨앤,092600,2020/12,92,4975000,1997/05/13,1.75,39.2
(주)앤씨앤,092600,2021/12,115,5349000,1997/05/13,1.49,34.66
(주)앱코,129890,2016/12,,,2001/07/11,,
(주)앱코,129890,2017/12,,,2001/07/11,,
(주)앱코,129890,2018/12,,,2001/07/11,,
(주)앱코,129890,2019/12,,,2001/07/11,,
(주)앱코,129890,2020/12,164,4223000,2001/07/11,4.9,44.26
(주)앱코,129890,2021/12,128,5046000,2001/07/11,2.8,51.45
(주)야스,255440,2011/12,,,2002/04/11,,
(주)야스,255440,2012/12,,,2002/04/11,,
(주)야스,255440,2013/12,,,2002/04/11,,
(주)야스,255440,2014/12,,,2002/04/11,,
(주)야스,255440,2015/12,,,2002/04/11,,
(주)야스,255440,2016/12,,,2002/04/11,,
(주)야스,255440,2017/12,213,8628000,2002/04/11,0.07,47.46
(주)야스,255440,2018/12,250,9965000,2002/04/11,0.43,47.39
(주)야스,255440,2019/12,259,12909000,2002/04/11,5.02,47.04
(주)야스,255440,2020/12,247,11082912,2002/04/11,0.66,47.1
(주)야스,255440,2021/12,248,13286255,2002/04/11,0.53,47.04
(주)어반리튬,073570,2011/12,31,1381254,1998/05/23,0.16,16.7
(주)어반리튬,073570,2012/12,60,1589954,1998/05/23,0.09,16.7
(주)어반리튬,073570,2013/12,61,2433587,1998/05/23,0.04,16.7
(주)어반리튬,073570,2014/12,168,2599506,1998/05/23,0.17,28.66
(주)어반리튬,073570,2015/12,104,4338884,1998/05/23,0.13,18.46
(주)어반리튬,073570,2016/12,79,2298286,1998/05/23,1.02,16.28
(주)어반리튬,073570,2017/12,18,556162,1998/05/23,0.08,31.95
(주)어반리튬,073570,2018/12,11,440768,1998/05/23,0.43,33.17
(주)어반리튬,073570,2019/12,49,1175565,1998/05/23,2.58,38.49
(주)어반리튬,073570,2020/12,63,2816023,1998/05/23,0.99,36.4
(주)어반리튬,073570,2021/12,42,2947138,1998/05/23,2.48,27.41
(주)어스앤에어로스페이스,263540,2012/12,,,2002/01/08,,
(주)어스앤에어로스페이스,263540,2013/12,,,2002/01/08,,
(주)어스앤에어로스페이스,263540,2014/12,,,2002/01/08,,
(주)어스앤에어로스페이스,263540,2015/12,,,2002/01/08,,
(주)어스앤에어로스페이스,263540,2016/12,,,2002/01/08,,
(주)어스앤에어로스페이스,263540,2017/12,229,8178000,2002/01/08,6.14,44.53
(주)어스앤에어로스페이스,263540,2018/12,244,8091000,2002/01/08,4.89,45.4
(주)어스앤에어로스페이스,263540,2019/12,237,7958000,2002/01/08,3.82,12.49
(주)어스앤에어로스페이스,263540,2020/12,204,7283000,2002/01/08,2.23,20.26
(주)어스앤에어로스페이스,263540,2021/12,192,7338000,2002/01/08,1.31,18.82
(주)얼라인드제네틱스,238120,2015/12,,,2008/10/02,,
(주)얼라인드제네틱스,238120,2016/12,57,2045000,2008/10/02,0.15,60.55
(주)얼라인드제네틱스,238120,2017/12,52,2059000,2008/10/02,0.44,41.08
(주)얼라인드제네틱스,238120,2018/12,44,1922000,2008/10/02,2.11,40.06
(주)얼라인드제네틱스,238120,2019/12,42,1775000,2008/10/02,0.93,40.18
(주)얼라인드제네틱스,238120,2020/12,45,2107000,2008/10/02,2.52,39.91
(주)얼라인드제네틱스,238120,2021/12,43,2337000,2008/10/02,1.27,39.91
(주)에너토크,019990,2011/12,90,3134163,1987/05/16,14.97,31.05
(주)에너토크,019990,2012/12,106,4393162,1987/05/16,15,27.36
(주)에너토크,019990,2013/12,108,3805537,1987/05/16,14.99,27.48
(주)에너토크,019990,2014/12,113,4641295,1987/05/16,14.88,27.99
(주)에너토크,019990,2015/12,107,4513005,1987/05/16,14.96,27.99
(주)에너토크,019990,2016/12,101,3937828,1987/05/16,12.13,31.19
(주)에너토크,019990,2017/12,98,3634560,1987/05/16,14.73,29.58
(주)에너토크,019990,2018/12,98,3818699,1987/05/16,19.94,30.64
(주)에너토크,019990,2019/12,94,4009426,1987/05/16,20.29,30.55
(주)에너토크,019990,2020/12,93,4137176,1987/05/16,21.03,24.42
(주)에너토크,019990,2021/12,90,3786247,1987/05/16,19.93,23.97
(주)에듀언스,009010,2011/12,76,2631957,1973/07/11,0.04,8.44
(주)에듀언스,009010,2012/12,270,2174767,1973/07/11,,14.64
(주)에스디생명공학,217480,2015/12,,,2008/09/19,,
(주)에스디생명공학,217480,2016/12,78,2890979,2008/09/19,,75.18
(주)에스디생명공학,217480,2017/12,114,4727301,2008/09/19,0,56.81
(주)에스디생명공학,217480,2018/12,166,6667023,2008/09/19,0.33,56.81
(주)에스디생명공학,217480,2019/12,208,9080409,2008/09/19,3.04,55.96
(주)에스디생명공학,217480,2020/12,224,10360463,2008/09/19,0.64,55.96
(주)에스디생명공학,217480,2021/12,219,10899781,2008/09/19,0.94,55.7
(주)에스디시스템,121890,2011/12,125,5594545,2001/04/28,0,42.3
(주)에스디시스템,121890,2012/12,120,4894117,2001/04/28,0,42.72
(주)에스디시스템,121890,2013/12,143,5650819,2001/04/28,0,42.72
(주)에스디시스템,121890,2014/12,108,3783792,2001/04/28,0,39.8
(주)에스디시스템,121890,2015/12,142,5319997,2001/04/28,0.33,40.1
(주)에스디시스템,121890,2016/12,182,7578559,2001/04/28,0.18,40.14
(주)에스디시스템,121890,2017/12,176,7869151,2001/04/28,0.43,40.03
(주)에스디시스템,121890,2018/12,114,6105989,2001/04/28,0.56,31.83
(주)에스디시스템,121890,2019/12,135,5292278,2001/04/28,1.4,14.46
(주)에스디시스템,121890,2020/12,98,3962537,2001/04/28,8.24,13.62
(주)에스디시스템,121890,2021/12,78,2790569,2001/04/28,8.1,13.62
(주)에스마크,030270,2011/12,183,4444272,1986/05/28,0.36,55.69
(주)에스마크,030270,2012/12,180,5506875,1986/05/28,0.2,55.7
(주)에스마크,030270,2013/12,231,5880244,1986/05/28,0.35,55.63
(주)에스마크,030270,2014/12,184,6079039,1986/05/28,0.36,55.63
(주)에스마크,030270,2015/12,171,6302845,1986/05/28,2.27,19.46
(주)에스마크,030270,2016/12,129,4807913,1986/05/28,0.42,6.04
(주)에스마크,030270,2017/12,58,3191477,1986/05/28,2.5,2.72
(주)에스마크,030270,2018/12,37,1544616,1986/05/28,0.62,6.77
(주)에스마크,030270,2019/12,10,485962,1986/05/28,,6.77
(주)에스비비테크,389500,2011/12,,,2000/11/18,,
(주)에스비비테크,389500,2012/12,,,2000/11/18,,
(주)에스비비테크,389500,2013/12,,,2000/11/18,,
(주)에스비비테크,389500,2014/12,,,2000/11/18,,
(주)에스비비테크,389500,2015/12,,,2000/11/18,,
(주)에스비비테크,389500,2016/12,,,2000/11/18,,
(주)에스비비테크,389500,2017/12,,,2000/11/18,,
(주)에스비비테크,389500,2018/12,,,2000/11/18,,
(주)에스비비테크,389500,2019/12,,,2000/11/18,,
(주)에스비비테크,389500,2020/12,,,2000/11/18,,
(주)에스비비테크,389500,2021/12,,,2000/11/18,,
(주)에스비에스콘텐츠허브,046140,2011/12,128,5200380,1999/08/21,5.6,65.09
(주)에스비에스콘텐츠허브,046140,2012/12,153,6988756,1999/08/21,10.48,64.97
(주)에스비에스콘텐츠허브,046140,2013/12,152,7960603,1999/08/21,5.57,64.97
(주)에스비에스콘텐츠허브,046140,2014/12,152,7971000,1999/08/21,7.72,64.97
(주)에스비에스콘텐츠허브,046140,2015/12,157,8009000,1999/08/21,3.47,64.96
(주)에스비에스콘텐츠허브,046140,2016/12,168,9793115,1999/08/21,1.91,64.96
(주)에스비에스콘텐츠허브,046140,2017/12,37,2092079,1999/08/21,1.52,64.96
(주)에스비에스콘텐츠허브,046140,2018/12,33,2080992,1999/08/21,0.63,64.96
(주)에스비에스콘텐츠허브,046140,2019/12,64,3058207,1999/08/21,0.64,64.96
(주)에스비에스콘텐츠허브,046140,2020/12,49,3536624,1999/08/21,1.22,64.96
(주)에스비에스콘텐츠허브,046140,2021/12,53,3950051,1999/08/21,1.52,64.96
(주)에스비엠,037630,2011/12,68,1876680,1997/08/11,0.26,20.01
(주)에스비엠,037630,2012/12,69,2275483,1997/08/11,,17.24
(주)에스씨디,042110,2011/12,384,7988000,1987/04/15,0.45,42.98
(주)에스씨디,042110,2012/12,307,9931000,1987/04/15,51.71,51.42
(주)에스씨디,042110,2013/12,329,9387000,1987/04/15,51.59,51.42
(주)에스씨디,042110,2014/12,393,11748000,1987/04/15,53.11,51.42
(주)에스씨디,042110,2015/12,387,12528000,1987/04/15,53.71,51.42
(주)에스씨디,042110,2016/12,380,13688000,1987/04/15,52.3,51.42
(주)에스씨디,042110,2017/12,355,13926000,1987/04/15,52.34,51.42
(주)에스씨디,042110,2018/12,341,14956000,1987/04/15,52.81,51.42
(주)에스씨디,042110,2019/12,220,10761000,1987/04/15,55.06,51.42
(주)에스씨디,042110,2020/12,229,11317000,1987/04/15,54.76,51.42
(주)에스씨디,042110,2021/12,218,11655000,1987/04/15,54.48,51.42
(주)에스아이리소스,065420,2011/12,56,1261000,1987/08/21,56.13,54.13
(주)에스아이리소스,065420,2012/12,52,1519000,1987/08/21,56.18,49.51
(주)에스아이리소스,065420,2013/12,54,1349000,1987/08/21,56.33,45.82
(주)에스아이리소스,065420,2014/12,52,1373000,1987/08/21,56.66,59.1
(주)에스아이리소스,065420,2015/12,5,189000,1987/08/21,60.13,40.22
(주)에스아이리소스,065420,2016/12,3,146000,1987/08/21,13.46,8.33
(주)에스아이리소스,065420,2017/12,7,174000,1987/08/21,11.19,10.5
(주)에스아이리소스,065420,2018/12,6,223000,1987/08/21,12.44,10.5
(주)에스아이리소스,065420,2019/12,10,324000,1987/08/21,9.69,13.82
(주)에스아이리소스,065420,2020/12,7,388000,1987/08/21,9.2,24.93
(주)에스아이리소스,065420,2021/12,7,441000,1987/08/21,8.95,24.29
(주)에스앤더블류,103230,2011/12,244,6749715,2009/07/02,0,77.07
(주)에스앤더블류,103230,2012/12,216,6667936,2009/07/02,0,77.07
(주)에스앤더블류,103230,2013/12,196,6300715,2009/07/02,0,77.07
(주)에스앤더블류,103230,2014/12,196,6875251,2009/07/02,0.07,76.71
(주)에스앤더블류,103230,2015/12,187,6705018,2009/07/02,0.13,71.15
(주)에스앤더블류,103230,2016/12,170,6638601,2009/07/02,2.11,67.08
(주)에스앤더블류,103230,2017/12,147,5759283,2009/07/02,0.5,67.08
(주)에스앤더블류,103230,2018/12,137,5329713,2009/07/02,0.34,49.18
(주)에스앤더블류,103230,2019/12,149,5925727,2009/07/02,1.05,47.8
(주)에스앤더블류,103230,2020/12,119,4921855,2009/07/02,0.49,50.57
(주)에스앤더블류,103230,2021/12,103,4223851,2009/07/02,0.75,50.57
(주)에스앤디,260970,2011/12,,,1998/12/15,,
(주)에스앤디,260970,2012/12,,,1998/12/15,,
(주)에스앤디,260970,2013/12,,,1998/12/15,,
(주)에스앤디,260970,2014/12,,,1998/12/15,,
(주)에스앤디,260970,2015/12,,,1998/12/15,,
(주)에스앤디,260970,2016/12,47,1780051,1998/12/15,,49.06
(주)에스앤디,260970,2017/12,55,2278360,1998/12/15,,49.06
(주)에스앤디,260970,2018/12,65,2792509,1998/12/15,,51.33
(주)에스앤디,260970,2019/12,69,3724000,1998/12/15,,51.33
(주)에스앤디,260970,2020/12,72,4773000,1998/12/15,,46.84
(주)에스앤디,260970,2021/12,73,3733000,1998/12/15,0.5,30.96
(주)에스앤에스텍,101490,2011/12,126,4776000,2001/02/22,0,25.44
(주)에스앤에스텍,101490,2012/12,137,5116000,2001/02/22,0,24.84
(주)에스앤에스텍,101490,2013/12,161,5638000,2001/02/22,0,24.67
(주)에스앤에스텍,101490,2014/12,154,6138000,2001/02/22,0,25.47
(주)에스앤에스텍,101490,2015/12,178,6911000,2001/02/22,0,25.39
(주)에스앤에스텍,101490,2016/12,166,7179000,2001/02/22,0,24.24
(주)에스앤에스텍,101490,2017/12,176,7314000,2001/02/22,0.97,24.56
(주)에스앤에스텍,101490,2018/12,187,8346000,2001/02/22,0.94,23.72
(주)에스앤에스텍,101490,2019/12,206,9312000,2001/02/22,8.31,23.72
(주)에스앤에스텍,101490,2020/12,214,10071000,2001/02/22,9.39,21.68
(주)에스앤에스텍,101490,2021/12,218,10463000,2001/02/22,4.62,21.68
(주)에스에너지,095910,2011/12,178,6170000,2001/01/12,0.13,26.76
(주)에스에너지,095910,2012/12,194,7351000,2001/01/12,1,25.04
(주)에스에너지,095910,2013/12,203,8739000,2001/01/12,0.91,20.63
(주)에스에너지,095910,2014/12,194,6563000,2001/01/12,1.29,21.97
(주)에스에너지,095910,2015/12,203,7297084,2001/01/12,2.61,21.62
(주)에스에너지,095910,2016/12,167,5860382,2001/01/12,3.17,22.08
(주)에스에너지,095910,2017/12,167,6766000,2001/01/12,1.35,16.87
(주)에스에너지,095910,2018/12,180,5919000,2001/01/12,3.24,16.86
(주)에스에너지,095910,2019/12,167,5616000,2001/01/12,2.84,16.63
(주)에스에너지,095910,2020/12,142,5186000,2001/01/12,2.2,15.07
(주)에스에너지,095910,2021/12,136,6391000,2001/01/12,2.13,16.52
(주)에스에스알,275630,2017/12,,,2010/08/27,,
(주)에스에스알,275630,2018/12,101,3568477,2010/08/27,0.24,74.17
(주)에스에스알,275630,2019/12,107,3703930,2010/08/27,1.14,61
(주)에스에스알,275630,2020/12,86,3201000,2010/08/27,2.71,40.55
(주)에스에스알,275630,2021/12,92,3190000,2010/08/27,3.86,33.8
(주)에스에스컴텍,036500,2011/12,124,4347479,1988/04/21,0.63,28.48
(주)에스에스컴텍,036500,2012/12,83,3109948,1988/04/21,0.84,20.51
(주)에스에스컴텍,036500,2013/12,101,3865031,1988/04/21,0.13,18.41
(주)에스에스컴텍,036500,2014/12,114,4239459,1988/04/21,2.16,19.47
(주)에스에스컴텍,036500,2015/12,147,4826760,1988/04/21,0.89,10.56
(주)에스에스컴텍,036500,2016/12,38,2673889,1988/04/21,,8.37
(주)에스에이엠지엔터테인먼트,419530,2014/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2015/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2016/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2017/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2018/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2019/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2020/12,,,2000/07/26,,
(주)에스에이엠지엔터테인먼트,419530,2021/12,,,2000/07/26,,
(주)에스에이엠티,031330,2011/12,115,4812000,1990/06/27,3.48,18.14
(주)에스에이엠티,031330,2012/12,100,4849000,1990/06/27,3.66,18.14
(주)에스에이엠티,031330,2013/12,94,4819000,1990/06/27,3.56,18.14
(주)에스에이엠티,031330,2014/12,87,4965000,1990/06/27,3.74,18.14
(주)에스에이엠티,031330,2015/12,83,5247000,1990/06/27,1.43,50
(주)에스에이엠티,031330,2016/12,83,5141000,1990/06/27,3.25,49.84
(주)에스에이엠티,031330,2017/12,91,6032000,1990/06/27,2.85,49.84
(주)에스에이엠티,031330,2018/12,88,5405000,1990/06/27,4.87,49.84
(주)에스에이엠티,031330,2019/12,91,7157000,1990/06/27,6.93,50.02
(주)에스에이엠티,031330,2020/12,92,5827000,1990/06/27,3.98,50.02
(주)에스에이엠티,031330,2021/12,119,8012000,1990/06/27,5.22,50.02
(주)에스에이티,158300,2011/12,,,2003/05/01,,
(주)에스에이티,060540,2011/12,32,1419145,1998/12/21,0,38.41
(주)에스에이티,060540,2012/12,28,876883,1998/12/21,0.04,38.41
(주)에스에이티,158300,2012/12,,,2003/05/01,,
(주)에스에이티,060540,2013/12,82,1348050,1998/12/21,0,30.51
(주)에스에이티,158300,2013/12,52,2242832,2003/05/01,,54.64
(주)에스에이티,158300,2014/12,54,1983792,2003/05/01,,54.64
(주)에스에이티,060540,2014/12,72,3266823,1998/12/21,0,49.63
(주)에스에이티,158300,2015/12,46,2156555,2003/05/01,,54.67
(주)에스에이티,060540,2015/12,93,3569865,1998/12/21,0.04,45.86
(주)에스에이티,158300,2016/12,49,2346051,2003/05/01,,54.68
(주)에스에이티,060540,2016/12,88,3560857,1998/12/21,0.32,36.1
(주)에스에이티,158300,2017/12,47,2120459,2003/05/01,,54.68
(주)에스에이티,060540,2017/12,99,3980312,1998/12/21,0.86,38.05
(주)에스에이티,060540,2018/12,94,4142747,1998/12/21,1.9,40.82
(주)에스에이티,158300,2018/12,59,3034605,2003/05/01,,54.79
(주)에스에이티,060540,2019/12,92,3895904,1998/12/21,2.53,40.82
(주)에스에이티,158300,2019/12,43,1711185,2003/05/01,,52.94
(주)에스에이티,158300,2020/12,42,1993743,2003/05/01,,52.29
(주)에스에이티,060540,2020/12,87,3879512,1998/12/21,2.27,40.82
(주)에스에이티,060540,2021/12,88,3683906,1998/12/21,2.07,40.82
(주)에스에이티이엔지,351320,2020/12,1,0,2020/03/06,0,7.16
(주)에스에이티이엔지,351320,2021/12,41,2420558,2020/03/06,2.1,41.16
(주)에스에프씨,112240,2011/12,103,2873014,1991/12/23,2.46,52.57
(주)에스에프씨,112240,2012/12,109,3106631,1991/12/23,0.57,52.57
(주)에스에프씨,112240,2013/12,100,3230892,1991/12/23,0.36,40.19
(주)에스에프씨,112240,2014/12,130,3083630,1991/12/23,1.29,40.67
(주)에스에프씨,112240,2015/12,115,3073109,1991/12/23,0.55,40.67
(주)에스에프씨,112240,2016/12,96,3495000,1991/12/23,0.65,9.9
(주)에스에프씨,112240,2017/12,111,3896000,1991/12/23,0.29,15.36
(주)에스에프씨,112240,2018/12,96,3898000,1991/12/23,2.65,10.24
(주)에스에프씨,112240,2019/12,90,3283625,1991/12/23,,6.38
(주)에스에프에이,056190,2011/12,798,59779066,1998/12/18,9.67,36.65
(주)에스에프에이,056190,2012/12,734,44316236,1998/12/18,8.8,36.82
(주)에스에프에이,056190,2013/12,694,46463094,1998/12/18,15.08,36.25
(주)에스에프에이,056190,2014/12,617,32892684,1998/12/18,12.42,36.39
(주)에스에프에이,056190,2015/12,576,40748662,1998/12/18,14.52,36.41
(주)에스에프에이,056190,2016/12,633,49581250,1998/12/18,19.53,36.41
(주)에스에프에이,056190,2017/12,664,55812110,1998/12/18,29.26,36.14
(주)에스에프에이,056190,2018/12,674,59775000,1998/12/18,28,36.16
(주)에스에프에이,056190,2019/12,679,59542652,1998/12/18,22.49,36.17
(주)에스에프에이,056190,2020/12,675,59242479,1998/12/18,19.35,43.87
(주)에스에프에이,056190,2021/12,651,54937974,1998/12/18,15.54,43.88
(주)에스에프에이반도체,036540,2011/12,1382,43078651,1998/06/30,22.21,28.36
(주)에스에프에이반도체,036540,2012/12,1305,42488540,1998/06/30,21.35,28.37
(주)에스에프에이반도체,036540,2013/12,1139,43140428,1998/06/30,22.52,28.16
(주)에스에프에이반도체,036540,2014/12,1069,38825335,1998/06/30,21.12,27.68
(주)에스에프에이반도체,036540,2015/12,946,41727399,1998/06/30,6.52,45.56
(주)에스에프에이반도체,036540,2016/12,712,30542656,1998/06/30,5.53,48.15
(주)에스에프에이반도체,036540,2017/12,638,27871187,1998/06/30,6.07,47.56
(주)에스에프에이반도체,036540,2018/12,641,30386000,1998/06/30,6.49,47.56
(주)에스에프에이반도체,036540,2019/12,687,31162000,1998/06/30,7.94,48.02
(주)에스에프에이반도체,036540,2020/12,599,29846000,1998/06/30,5.4,55.02
(주)에스에프에이반도체,036540,2021/12,600,33696000,1998/06/30,5.87,55.01
(주)에스엘바이오닉스,214310,2012/12,,,2007/07/04,,
(주)에스엘바이오닉스,214310,2013/12,,,2007/07/04,,
(주)에스엘바이오닉스,214310,2014/12,,,2007/07/04,,
(주)에스엘바이오닉스,214310,2015/12,192,7708694,2007/07/04,11.4,32.78
(주)에스엘바이오닉스,214310,2016/12,274,8806511,2007/07/04,5.4,12.66
(주)에스엘바이오닉스,214310,2017/12,298,8806511,2007/07/04,6.24,12.66
(주)에스엘바이오닉스,214310,2018/12,247,7610546,2007/07/04,2.96,12.73
(주)에스엘바이오닉스,214310,2019/12,159,6089658,2007/07/04,2.41,9.86
(주)에스엘바이오닉스,214310,2020/12,179,8131274,2007/07/04,0,13.56
(주)에스엘바이오닉스,214310,2021/12,142,7496929,2007/07/04,0,7.42
(주)에스엠라이프디자인그룹,063440,2011/12,73,1990000,1998/12/29,0.46,17.43
(주)에스엠라이프디자인그룹,063440,2012/12,76,2665000,1998/12/29,0.34,10.72
(주)에스엠라이프디자인그룹,063440,2013/12,61,2547000,1998/12/29,0.13,14.67
