회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
(주)다우기술,023590,2019/12,37262,395865,784889,24741607,247558,22077381
(주)다우기술,023590,2020/12,38693,679446,973712,38622233,418240,35377056
(주)다우기술,023590,2021/12,61403,914189,1052107,46322446,455471,41705977
(주)다이나믹디자인,145210,2011/12,15460,17775,181461,219940,99076,128673
(주)다이나믹디자인,145210,2012/12,20332,21244,217483,284953,110033,169341
(주)다이나믹디자인,145210,2013/12,13975,4108,231663,291667,98622,159965
(주)다이나믹디자인,145210,2014/12,19803,19097,284529,351752,132369,201293
(주)다이나믹디자인,145210,2015/12,1355,1364,282676,335699,108466,164125
(주)다이나믹디자인,145210,2016/12,-24059,-18628,242209,292356,122517,185693
(주)다이나믹디자인,145210,2017/12,-84214,-33733,176546,242445,143763,174182
(주)다이나믹디자인,145210,2018/12,-29177,-43968,134387,172064,127185,143954
(주)다이나믹디자인,145210,2019/12,-2033,-5543,121054,158469,115396,136974
(주)다이나믹디자인,145210,2020/12,-33302,-38442,118202,151158,66393,86955
(주)다이나믹디자인,145210,2021/12,-15452,-25762,98714,116041,57624,74246
(주)다함이텍,009280,2011/12,13598,13195,300192,320565,1317,16148
(주)다함이텍,009280,2012/12,3348,-13596,303583,570035,3525,278957
(주)대교,019680,2011/12,61114,50428,829835,858491,185178,214709
(주)대교,019680,2012/12,31814,20768,791840,814113,158806,192184
(주)대교,019680,2013/12,42069,32223,823465,842291,161554,195744
(주)대교,019680,2014/12,50892,38225,820055,842177,160852,201349
(주)대교,019680,2015/12,46592,46060,780716,820643,140301,176666
(주)대교,019680,2016/12,44491,41790,809958,848139,148862,185342
(주)대교,019680,2017/12,40697,41619,822145,857097,147027,180165
(주)대교,019680,2018/12,19454,19225,797454,830328,154850,213502
(주)대교,019680,2019/12,18613,17155,880942,919874,246619,306647
(주)대교,019680,2020/12,-29816,-18182,791625,845162,224473,286275
(주)대교,019680,2021/12,-46668,-42448,736568,813567,212409,297165
(주)대구백화점,006370,2011/03,28600,,504984,,124893,
(주)대구백화점,006370,2012/03,17617,,497635,,102231,
(주)대구백화점,006370,2013/03,7842,,499635,,100255,
(주)대구백화점,006370,2014/03,5683,5746,494531,640061,88259,226785
(주)대구백화점,006370,2015/03,2290,3421,480519,623074,115305,250227
(주)대구백화점,006370,2016/03,7422,6356,479242,626013,109347,249449
(주)대구백화점,006370,2017/03,-5757,-7021,464409,684071,101754,315888
(주)대구백화점,006370,2018/12,-19611,-29621,457145,700202,133055,390326
(주)대구백화점,006370,2019/12,-18649,-19264,430164,673555,129020,387384
(주)대구백화점,006370,2020/12,-14738,-17804,423700,508656,131976,246310
(주)대구백화점,006370,2021/12,-2822,-5832,407470,486600,121064,232567
(주)대덕,008060,2011/12,42229,46295,512464,523378,127122,131902
(주)대덕,008060,2012/12,47851,48565,542695,550218,116579,117798
(주)대덕,008060,2013/12,10188,8399,518608,530573,94134,101778
(주)대덕,008060,2014/12,30211,,547317,,109338,
(주)대덕,008060,2015/12,30599,,525407,,69217,
(주)대덕,008060,2016/12,23367,,557709,,90859,
(주)대덕,008060,2017/12,35608,,607099,,87033,
(주)대덕,008060,2018/12,262339,264714,1122348,1136921,142371,152995
(주)대덕,008060,2019/12,67615,64558,1185885,1201854,148026,162148
(주)대덕,008060,2020/12,81278,147240,543388,1638749,4221,292481
(주)대덕,008060,2021/12,10574,54715,540933,1723958,1659,351055
(주)대동,000490,2011/12,1725,6289,469761,568320,257879,333396
(주)대동,000490,2012/12,2458,-1364,456744,554437,243987,324036
(주)대동,000490,2013/12,-4197,-987,489595,577833,284219,351892
(주)대동,000490,2014/12,4011,5003,603839,707010,395347,476613
(주)대동,000490,2015/12,-559,3539,579539,688285,373172,455163
(주)대동,000490,2016/12,-19919,-17973,539759,667216,353456,452067
(주)대동,000490,2017/12,4393,9855,558503,730626,371761,511728
(주)대동,000490,2018/12,-3674,1464,551960,772717,371479,555213
(주)대동,000490,2019/12,-8270,3002,550191,816998,380099,596186
(주)대동,000490,2020/12,13429,21002,657149,938726,411539,610428
(주)대동,000490,2021/12,16096,34672,812119,1260639,550892,874735
(주)대성합동지주,005620,2011/12,5224,-41673,549132,3439224,107565,2348871
(주)대성합동지주,005620,2012/12,4085,-77371,565111,3883737,120180,2892491
(주)대성합동지주,005620,2013/12,-50441,-330475,503280,3409020,108653,2600473
(주)대성합동지주,005620,2014/12,-23659,-272158,434924,2106650,63953,1777615
(주)대성합동지주,005620,2015/12,-22270,-112854,393246,1235997,44573,955127
(주)대성합동지주,005620,2016/12,1596,-130024,403866,1123048,50767,924743
(주)대양금속,009190,2011/12,-65037,-64302,216929,213532,183069,183069
(주)대양금속,009190,2012/12,-75021,-71375,104783,105457,87749,88060
(주)대양금속,009190,2013/12,-9193,-10008,101769,101489,81729,81730
(주)대양금속,009190,2014/12,-17321,-18097,104909,104909,99646,99646
(주)대양금속,009190,2015/12,-17855,,98536,,86405,
(주)대양금속,009190,2016/12,4634,,100099,,83574,
(주)대양금속,009190,2017/12,9876,,95910,,69917,
(주)대양금속,009190,2018/12,5566,,92308,,60633,
(주)대양금속,009190,2019/12,3472,,90520,,23792,
(주)대양금속,009190,2020/12,-651,,116257,,40491,
(주)대양금속,009190,2021/12,15243,,157542,,57965,
(주)대우건설,047040,2011/12,226757,173554,8984782,9468579,5624336,6056387
(주)대우건설,047040,2012/12,159399,173029,9357600,9859319,5961930,6448339
(주)대우건설,047040,2013/12,-743608,-718036,9721383,10122312,7099823,7468718
(주)대우건설,047040,2014/12,107280,102110,9889840,10260218,7240621,7534623
(주)대우건설,047040,2015/12,146232,142037,9650769,10152059,6866197,7321378
(주)대우건설,047040,2016/12,-762006,-754927,9367313,9970246,7353420,7900336
(주)대우건설,047040,2017/12,222794,257894,8247701,8776332,6032584,6498263
(주)대우건설,047040,2018/12,247631,297330,8137774,8733846,5936051,6416124
(주)대우건설,047040,2019/12,7780,201240,8734473,9697697,6559696,7209448
(주)대우건설,047040,2020/12,176907,282604,8399269,9305916,6029114,6628920
(주)대우건설,047040,2021/12,356917,484927,9192699,10457977,6468101,7241599
(주)대웅,003090,2011/12,9663,44471,288431,476954,19319,140853
(주)대웅,003090,2012/12,21783,46344,303932,509222,17394,117826
(주)대웅,003090,2013/12,9904,74724,309791,898471,16818,211403
(주)대웅,003090,2014/12,11368,37877,315970,1010732,16865,302000
(주)대웅,003090,2015/12,8833,54590,329325,1242302,25335,413822
(주)대웅,003090,2016/12,5958,34574,330037,1467286,18464,602654
(주)대웅,003090,2017/12,11274,85707,337100,1549153,18650,609848
(주)대웅,003090,2018/12,12313,32736,344460,1592170,17666,627858
(주)대웅,003090,2019/12,6320,71342,348607,1668173,18145,641926
(주)대웅,003090,2020/12,45919,118380,371342,1837533,20940,720615
(주)대웅,003090,2021/12,48493,99957,415669,1933709,19917,776674
(주)대웅제약,069620,2011/12,51763,50728,493209,498461,134059,136044
(주)대웅제약,069620,2012/12,34553,33513,477119,482344,92565,95758
(주)대웅제약,069620,2013/12,58673,57974,572054,579013,134901,141050
(주)대웅제약,069620,2014/12,31793,30470,678154,694264,229207,238758
(주)대웅제약,069620,2015/12,49233,35674,819336,944529,326642,364288
(주)대웅제약,069620,2016/12,32974,26126,1015247,1144700,497587,540149
(주)대웅제약,069620,2017/12,36725,35436,1053517,1213525,506177,581988
(주)대웅제약,069620,2018/12,1481,-15417,1076309,1207846,537937,600037
(주)대웅제약,069620,2019/12,20228,28866,1099982,1245668,546985,609748
(주)대웅제약,069620,2020/12,3139,24148,1186735,1366908,610702,671659
(주)대웅제약,069620,2021/12,35795,30257,1259655,1415180,645390,712772
(주)대유에이텍,002880,2011/12,5663,7730,246557,362525,181792,287609
(주)대유에이텍,002880,2012/12,3133,4046,277360,385721,188893,287390
(주)대유에이텍,002880,2013/12,5424,8717,336455,438652,245904,335098
(주)대유에이텍,002880,2014/12,1445,15304,377532,749322,282518,626154
(주)대유에이텍,002880,2015/12,2154,10014,326470,754879,211613,608793
(주)대유에이텍,002880,2016/12,6500,5831,349203,838063,230653,642761
(주)대유에이텍,002880,2017/12,4589,1762,359200,882600,239089,681517
(주)대유에이텍,002880,2018/12,-28287,-40275,370893,889581,277068,719244
(주)대유에이텍,002880,2019/12,11912,17887,405334,1117314,296900,881265
(주)대유에이텍,002880,2020/12,-349,21559,410369,1166527,291009,927238
(주)대유에이텍,002880,2021/12,-9252,-2852,452254,1320996,337169,1131295
(주)대유플러스,000300,2011/12,-2350,-4626,250263,605360,164419,514577
(주)대유플러스,000300,2012/12,-11936,-18142,243423,609385,142748,508187
(주)대유플러스,000300,2013/12,748,7291,238456,639239,140563,531439
(주)대유플러스,000300,2014/12,-1533,-3864,162212,706651,60575,599702
(주)대유플러스,000300,2015/12,448,-173,177371,784472,71843,677879
(주)대유플러스,000300,2016/12,1154,9505,136720,945164,31464,825278
(주)대유플러스,000300,2017/12,-7284,-3749,135238,945975,42860,824722
(주)대유플러스,000300,2018/12,-5795,20694,205919,1000928,109262,862959
(주)대유플러스,000300,2019/12,4678,18297,248322,1087246,136854,927815
(주)대유플러스,000300,2020/12,1902,-5738,268592,473214,143341,352222
(주)대유플러스,000300,2021/12,-16209,1985,318803,594394,205457,455487
(주)대창,012800,2011/12,-4085,-7111,467585,485260,292508,304023
(주)대창,012800,2012/12,10326,8826,467913,477037,279199,287745
(주)대창,012800,2013/12,-12081,-18616,491396,657836,317055,472417
(주)대창,012800,2014/12,-125,-7983,502739,655671,332946,487748
(주)대창,012800,2015/12,-49500,-50870,419859,539126,275144,390030
(주)대창,012800,2016/12,1531,11980,362199,565993,216376,386747
(주)대창,012800,2017/12,5501,14271,388456,563388,235714,368899
(주)대창,012800,2018/12,13810,12426,420496,569961,246322,354220
(주)대창,012800,2019/12,3646,4691,408661,576144,234521,361059
(주)대창,012800,2020/12,984,7050,435086,620283,260578,398933
(주)대창,012800,2021/12,29602,26232,570884,810738,347096,536624
(주)대한항공,003490,2011/12,-301091,-199751,20222503,22388343,18036103,19619390
(주)대한항공,003490,2012/12,259597,256371,20678036,22973401,18304368,20069018
(주)대한항공,003490,2013/12,-290460,-383555,20964254,22920438,18693691,20180225
(주)대한항공,003490,2014/12,-205477,-457822,21420447,23465724,19440735,21264566
(주)대한항공,003490,2015/12,-407682,-562967,23048940,24180351,20752646,21681316
(주)대한항공,003490,2016/12,-591361,-556844,22706038,23956535,21052892,22082185
(주)대한항공,003490,2017/12,907880,801897,23423067,24648674,19750938,20897571
(주)대한항공,003490,2018/12,-120399,-198649,24368469,25574773,21483493,22679902
(주)대한항공,003490,2019/12,-568733,-622762,25758376,27014119,22939942,24233326
(주)대한항공,003490,2020/12,-194631,-230019,24747290,25190061,21377868,21878337
(주)대한항공,003490,2021/12,638690,578782,26193032,26671903,19214936,19806214
(주)대현,016090,2011/12,8338,,173743,,78098,
(주)대현,016090,2012/12,6825,,198840,,98918,
(주)대현,016090,2013/12,8793,,216233,,108743,
(주)대현,016090,2014/12,4681,,225743,,115925,
(주)대현,016090,2015/12,8285,,225697,,108449,
(주)대현,016090,2016/12,46878,,249700,,87100,
(주)대현,016090,2017/12,12479,,246853,,73899,
(주)대현,016090,2018/12,14959,,258972,,73332,
(주)대현,016090,2019/12,16639,,263695,,64525,
(주)대현,016090,2020/12,9018,,252923,,49378,
(주)대현,016090,2021/12,19243,,280081,,59051,
(주)대호에이엘,069460,2011/12,8185,4471,124276,133330,81481,92082
(주)대호에이엘,069460,2012/12,2226,2350,126524,143805,81503,111800
(주)대호에이엘,069460,2013/12,-719,-2553,111295,126629,65535,93063
(주)대호에이엘,069460,2014/12,-13279,,110290,,84721,
(주)대호에이엘,069460,2015/12,-977,,90000,,65983,
(주)대호에이엘,069460,2016/12,-2212,,87037,,64802,
(주)대호에이엘,069460,2017/12,4874,,88319,,61383,
(주)대호에이엘,069460,2018/12,763,,88671,,59446,
(주)대호에이엘,069460,2019/12,-3507,,80920,,54556,
(주)대호에이엘,069460,2020/12,653,,101175,,73758,
(주)대호에이엘,069460,2021/12,-3043,,145025,,76000,
(주)더블유게임즈,192080,2014/12,27908,,50770,,9381,
(주)더블유게임즈,192080,2015/12,34161,,382514,,14291,
(주)더블유게임즈,192080,2016/12,48840,48718,392720,436961,14548,58747
(주)더블유게임즈,192080,2017/12,35364,35642,419735,997180,15117,592562
(주)더블유게임즈,192080,2018/12,87761,87761,540131,996761,21877,478507
(주)더블유게임즈,192080,2019/12,110293,110293,692040,1074710,44886,427556
(주)더블유게임즈,192080,2020/12,132916,124794,742192,1023167,42644,95279
(주)더블유게임즈,192080,2021/12,125335,156282,999669,1381904,136040,197077
(주)더존비즈온,012510,2011/12,5386,4939,165343,167410,95706,102757
(주)더존비즈온,012510,2012/12,17668,17029,193007,192277,105179,110115
(주)더존비즈온,012510,2013/12,13844,13703,195222,193373,98709,102645
(주)더존비즈온,012510,2014/12,10206,10941,209367,210571,90629,92902
(주)더존비즈온,012510,2015/12,20719,21681,212366,213534,79581,80758
(주)더존비즈온,012510,2016/12,28404,28238,236908,236494,83302,83200
(주)더존비즈온,012510,2017/12,38967,40580,272929,273411,88758,87903
(주)더존비즈온,012510,2018/12,42962,42515,276071,278701,98403,96541
(주)더존비즈온,012510,2019/12,49544,51026,727626,727013,366821,364008
(주)더존비즈온,012510,2020/12,53754,57901,795608,798975,403740,400994
(주)더존비즈온,012510,2021/12,52140,54414,892108,900314,401654,398588
(주)덕성,004830,2011/12,597,252,83985,89764,27737,32810
(주)덕성,004830,2012/12,3184,1979,92393,99879,33168,41334
(주)덕성,004830,2013/12,4793,4383,99916,102991,36144,40253
(주)덕성,004830,2014/12,760,760,94508,97948,31844,35272
(주)덕성,004830,2015/12,522,522,93367,97271,29863,33776
(주)덕성,004830,2016/12,2942,2942,103621,108208,37737,42325
(주)덕성,004830,2017/12,523,523,103946,105443,38611,40100
(주)덕성,004830,2018/12,-2022,-2022,98321,100557,35484,37712
(주)덕성,004830,2019/12,-1943,185,97171,102873,36320,39885
(주)덕성,004830,2020/12,3056,3622,101071,105040,37548,38804
(주)덕성,004830,2021/12,5361,5923,119614,125292,37870,40300
(주)덴티움,145720,2011/12,16568,13775,81601,80622,44644,46909
(주)덴티움,145720,2012/12,12650,8251,82401,78397,51533,54129
(주)덴티움,145720,2013/12,12823,14966,87820,85515,44584,46731
(주)덴티움,145720,2014/12,13159,15064,118338,118428,79434,82269
(주)덴티움,145720,2015/12,21727,14497,157721,148492,90147,92913
(주)덴티움,145720,2016/12,22590,20000,195969,187358,113636,117918
(주)덴티움,145720,2017/12,23894,30294,314947,310871,144954,148406
(주)덴티움,145720,2018/12,36000,34256,435430,436827,231276,242093
(주)덴티움,145720,2019/12,4135,13711,530610,547107,324707,340573
(주)덴티움,145720,2020/12,14448,22220,487488,510236,266789,281635
(주)덴티움,145720,2021/12,47003,55499,526731,570202,261749,279104
(주)도화엔지니어링,002150,2011/12,17421,,371824,,146069,
(주)도화엔지니어링,002150,2012/12,-8719,,346748,,130183,
(주)도화엔지니어링,002150,2013/12,5495,,337616,,118927,
(주)도화엔지니어링,002150,2014/12,3053,,333621,,119728,
(주)도화엔지니어링,002150,2015/12,17790,,313078,,83156,
(주)도화엔지니어링,002150,2016/12,1263,,308514,,82450,
(주)도화엔지니어링,002150,2017/12,11989,11714,324862,328595,88631,92816
(주)도화엔지니어링,002150,2018/12,14693,13795,372822,375922,122748,127182
(주)도화엔지니어링,002150,2019/12,17052,17383,406112,408972,152649,156395
(주)도화엔지니어링,002150,2020/12,22021,17839,434070,451681,171308,194845
(주)도화엔지니어링,002150,2021/12,18560,15013,472294,500217,198292,233288
(주)동남합성,023450,2011/12,1812,,62255,,17995,
(주)동남합성,023450,2012/12,3810,,54686,,6876,
(주)동남합성,023450,2013/12,1990,,56642,,7288,
(주)동남합성,023450,2014/12,2296,,67560,,17234,
(주)동남합성,023450,2015/12,3460,,68269,,14630,
(주)동남합성,023450,2016/12,7077,,91694,,25239,
(주)동남합성,023450,2017/12,1620,,91685,,40508,
(주)동남합성,023450,2018/12,5856,,90617,,29108,
(주)동남합성,023450,2019/12,17839,,95136,,20614,
(주)동남합성,023450,2020/12,9948,,81304,,32285,
(주)동남합성,023450,2021/12,11726,,90603,,44343,
(주)동방,004140,2011/12,3105,776,496216,585961,358820,462237
(주)동방,004140,2012/12,2081,889,555093,705078,411872,552251
(주)동방,004140,2013/12,-17779,-26177,531784,656235,401968,523523
(주)동방,004140,2014/12,-6720,-14173,506316,651999,385890,536110
(주)동방,004140,2015/12,-3843,-17170,504476,633221,390362,533964
(주)동방,004140,2016/12,9028,31350,450925,588529,309415,439448
(주)동방,004140,2017/12,-17388,-9350,439488,542476,316737,415812
(주)동방,004140,2018/12,3565,15801,466696,554092,354283,423904
(주)동방,004140,2019/12,-8598,-8669,533874,628416,440072,512775
(주)동방,004140,2020/12,289,13397,498605,526822,395532,410052
(주)동방,004140,2021/12,-7265,-360,498184,531256,385902,399799
(주)동방아그로,007590,2011/12,6238,6353,149311,149857,36821,36817
