회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
(주)대덕,008060,2020/12,543388,539167,0.02,2971.96,155.54,0.78,3981.31,29.62,13,1261,154111,1638749,1346268,1.69,3360.02,26.75,21.73,189.58,22.34,15,-4075,307271,26913.17
(주)대덕,008060,2021/12,540933,539275,0.05,2972.57,128.83,0.31,9891.45,28.02,4,7499,326286,1723958,1372903,0.59,3295.13,61.82,25.57,221.78,27.99,734,67200,7422276,7853.1
(주)대동,000490,2011/12,469761,211881,28.71,817.66,1.32,121.71,55.56,6.82,4588,8261,2086476,568320,234925,29.75,892.88,3.78,141.92,47.18,5.73,5980,14613,2958878,26513.9
(주)대동,000490,2012/12,456744,212757,29.76,821.35,1.06,114.68,43.84,1.89,5216,2178,2110259,554437,230400,31.26,873.75,1.96,140.64,32.67,0.07,6808,652,3054870,21629.39
(주)대동,000490,2013/12,489595,205376,27.24,790.24,0.88,138.39,60.06,4.25,4362,3772,2146161,577833,225941,28.13,854.7,4.11,155.75,44.64,2.16,5727,5935,3141639,24805.77
(주)대동,000490,2014/12,603839,208492,31.67,803.38,1.07,189.62,75.77,7.31,5199,6243,2120968,707010,230397,32.02,873.46,3.04,206.87,57.56,4.03,6384,6464,3179709,27627.7
(주)대동,000490,2015/12,579539,206367,36.42,794.42,0.86,180.83,61.68,11.53,5584,-948,2554883,688285,233123,34.94,884.67,3.44,195.25,44.95,8.39,6678,5433,3850837,20781.96
(주)대동,000490,2016/12,539759,186303,40.41,709.86,0.64,189.72,62.53,6.18,6068,-19726,2836332,667216,215148,39.04,809.6,2.07,210.12,45.84,4.1,7055,-12978,4154754,756.41
(주)대동,000490,2017/12,558503,186742,36.04,711.71,0.41,199.08,61.44,3.11,6791,7908,3137723,730626,218898,38.91,823.81,2.12,233.77,53.55,2.5,7726,17177,4530020,28559.31
(주)대동,000490,2018/12,551960,180481,39.89,685.33,0.4,205.83,56.41,-0.03,8607,-750,3464034,772717,217504,44.96,817.85,3.43,255.27,53.09,2.2,10469,5220,4788382,19530.61
(주)대동,000490,2019/12,550191,170092,37.12,641.54,0.81,223.47,60.02,-0.28,8155,17929,3350239,816998,220812,42,826.56,3.96,270,52.72,-0.87,11219,24519,5847210,37658.48
(주)대동,000490,2020/12,657149,245611,31.14,959.81,1.34,167.56,53.12,-3.43,5987,18133,3841825,938726,328299,34.23,1254.8,7.97,185.94,45.28,-3.27,10920,33136,6870312,36913.74
(주)대동,000490,2021/12,812119,261227,31.32,1025.62,3.61,210.89,62.35,-1.05,5136,15973,4752905,1260639,385905,36.98,1405.66,8.19,226.67,46.94,-0.28,8355,38206,7928823,37342.28
(주)대성합동지주,005620,2011/12,549132,441567,7.83,4993.33,8.53,24.36,22.18,-6.6,857,6486,324260,3439224,1090354,55.62,6881.33,18.47,215.42,44.19,-11.39,89393,26908,26440471,6810.51
(주)대성합동지주,005620,2012/12,565111,444931,9.73,5030.72,8.53,27.01,17.41,-8.63,2935,3373,345045,3883737,991246,63.59,6591.11,18.83,291.8,72.55,-2.61,104074,22025,40934386,3726.26
(주)대성합동지주,005620,2013/12,503280,394627,10.43,4471.5,7.52,27.53,43.04,-7.45,3044,2300,305517,3409020,808548,63.13,5546.48,17.12,321.62,54.02,-11.67,125134,-117499,39374238,2618.36
(주)대성합동지주,005620,2014/12,434924,370971,9.2,4208.52,6.08,17.24,417.72,43.58,6311,-2137,322044,2106650,329035,66.08,3174.04,4.26,540.25,63.74,-23.57,95297,-12670,9191125,-1794.08
(주)대성합동지주,005620,2015/12,393246,348674,7.68,3960.65,2.04,12.78,166.28,6.49,2875,1599,321242,1235997,280871,53.18,3045.98,4.57,340.06,25.5,-30.13,72499,-36117,8597735,1942.51
(주)대성합동지주,005620,2016/12,403866,353099,6.39,4009.85,3.53,14.38,33.79,-5.23,1732,1425,178749,1123048,198305,54.58,2300.33,3.7,466.32,16.9,-54.37,63447,-19806,7472240,1625.81
(주)대양금속,009190,2011/12,216929,33860,68.75,25.16,1.32,540.67,47.07,-24.56,12756,-23353,132368,213532,30463,69.84,12.6,1.42,600.95,41.33,-24.44,12756,-23481,141491,-18351.35
(주)대양금속,009190,2012/12,104783,17033,68.69,-25.77,4.45,515.16,80.96,12.37,13309,-24490,118832,105457,17397,68.25,-24.18,4.64,506.18,75.66,12.63,13309,-29215,123087,-19344.61
(주)대양금속,009190,2013/12,101769,20040,62.51,-34.92,21.47,407.84,126.18,30.06,6245,-3502,57001,101489,19759,62.68,-35.83,21.47,413.63,118.6,29.87,6245,-4108,57659,1615.67
(주)대양금속,009190,2014/12,104909,5263,71.7,-84.42,1.12,1893.49,30.22,-37.26,5750,-11406,47230,104909,5263,71.7,-84.42,1.12,1893.49,30.22,-37.26,5750,-10507,47230,-6929.7
(주)대양금속,009190,2015/12,98536,12131,73.14,-7.54,4.8,712.27,37.27,-26.66,6888,-6828,60310,,,,,,,,,,,,-2493.89
(주)대양금속,009190,2016/12,100099,16525,68.28,25.92,4.15,505.75,39.55,-16.6,5938,9842,70309,,,,,,,,,,,,14037.66
(주)대양금속,009190,2017/12,95910,25993,57.43,98.01,12.85,268.98,51.02,-0.28,3657,12949,65624,,,,,,,,,,,,16871.04
(주)대양금속,009190,2018/12,92308,31676,41.14,141.27,13.81,191.42,56.26,7.74,2724,7525,60899,,,,,,,,,,,,10959.06
(주)대양금속,009190,2019/12,90520,66729,9.38,281.49,26.03,35.65,166.36,44,2796,3243,221700,,,,,,,,,,,,6795.76
(주)대양금속,009190,2020/12,116257,75766,17.19,258.16,44.32,53.44,163.82,42.97,796,1063,289294,,,,,,,,,,,,4237.53
(주)대양금속,009190,2021/12,157542,99577,17.05,343.43,31.78,58.21,185.74,46.6,1567,15188,556358,,,,,,,,,,,,18533.37
(주)대우건설,047040,2011/12,8984782,3360446,18.74,66.6,18.04,167.37,142.58,24.88,177213,364866,0,9468579,3412192,21.08,65.82,19.36,177.49,140.53,26.51,195967,331859,0,406985.38
(주)대우건설,047040,2012/12,9357600,3395670,26.31,68.3,8.1,175.57,131.14,24.8,118776,365216,2990000,9859319,3410981,27.91,66.27,9.34,189.05,127.26,25.96,135683,345687,0,404409.79
(주)대우건설,047040,2013/12,9721383,2621560,28.98,31.05,7.28,270.82,119.55,23.13,112135,-253099,4666000,10122312,2653595,29.74,29.83,8.61,281.46,114.91,21.65,119719,-244664,0,-208838.37
(주)대우건설,047040,2014/12,9889840,2649219,24.17,32.38,5.6,273.31,137.37,27.61,116154,415480,3266000,10260218,2725595,26.19,31.44,7.69,276.44,135.96,26.84,123445,426972,0,459456.37
(주)대우건설,047040,2015/12,9650769,2784572,22.5,38.89,8.61,246.58,116.25,20.76,91508,334561,3154000,10152059,2830681,24.97,38.33,11.54,258.64,115.91,19.98,97248,343434,10581000,394243.27
(주)대우건설,047040,2016/12,9367313,2013892,25.61,1.8,12.29,365.13,81.98,-2.48,88469,-466078,2501000,9970246,2069910,27.6,2.66,12.36,381.68,77.47,-2.5,93134,-467242,9904000,-381400.99
(주)대우건설,047040,2017/12,8247701,2215117,20.61,11.49,7.58,272.34,86.73,-2.33,85251,356930,1769000,8776332,2278069,22.45,12.81,9.81,285.25,86.35,0.08,91832,429026,7927000,439092.83
(주)대우건설,047040,2018/12,8137774,2201723,22.95,10.84,13.47,269.61,87.6,1.17,97263,569490,2053000,8733846,2317722,24.58,14.7,14.57,276.83,89.23,4.04,110676,628734,8644000,649597.66
(주)대우건설,047040,2019/12,8734473,2174777,28.33,9.55,12.53,301.63,99.84,8.27,117894,156153,33312000,9697697,2488249,29.57,23.21,14.88,289.74,101.81,9.95,131375,364061,40048000,270138.99
(주)대우건설,047040,2020/12,8399269,2370155,25.59,18.95,12.82,254.38,85.81,7.24,93564,377087,43144000,9305916,2676996,26.47,33.59,16.34,247.63,91.03,11.14,104536,558258,49633000,488484.26
(주)대우건설,047040,2021/12,9192699,2724598,17.98,36,12.99,237.4,104.96,15.72,53181,572905,35359000,10457977,3216378,18.64,59.45,21.01,225.15,109.83,20.08,61368,738313,41461000,667987.33
(주)대웅,003090,2011/12,288431,269112,0,1019.24,336.51,7.18,548.51,5.32,0,11635,385175,476954,336102,12.3,1212.05,21.57,41.91,95.68,6.58,1274,49904,1127540,12072.37
(주)대웅,003090,2012/12,303932,286539,0,1055.56,750.72,6.07,774.26,7.72,0,12043,318456,509222,391395,9.99,1313.58,43.87,30.1,110.77,11.22,2082,43505,1512141,12411.91
(주)대웅,003090,2013/12,309791,292973,0,1072.6,423.91,5.74,845.11,8.43,0,10703,323292,898471,687068,8.02,1434,74.28,30.77,200.96,33.17,1930,97202,4704310,11080.35
(주)대웅,003090,2014/12,315970,299106,0,1093.7,23.81,5.64,715.78,9.02,0,11846,348233,1010732,708732,16.55,1545.27,60.74,42.61,293.84,40.73,2271,78670,4691618,12379.32
(주)대웅,003090,2015/12,329325,303989,0,1110.5,140.06,8.33,630.73,20.85,0,12933,332889,1242302,828479,19.4,1665.87,56.58,49.95,241.03,35.11,3802,79719,5062011,13840.6
(주)대웅,003090,2016/12,330037,311573,0,1130.43,189.38,5.93,1305.57,23.37,0,4711,307621,1467286,864632,28.15,1729.89,40.01,69.7,179.84,29.54,4957,60994,4906130,5587.6
(주)대웅,003090,2017/12,337100,318450,0,1154.09,201.48,5.86,1119.71,21.79,0,13256,306799,1549153,939306,24.86,1932.09,48.14,64.93,167.26,28.27,8488,84543,4596169,14159.38
(주)대웅,003090,2018/12,344460,326794,0,1182.79,122.59,5.41,1067.29,19.13,0,11960,307791,1592170,964313,24.3,2018.11,24.87,65.11,116.9,22.09,9597,85775,5210592,12869.57
(주)대웅,003090,2019/12,348607,330462,0.22,1195.41,147.68,5.49,936.53,15.12,18,12011,665628,1668173,1026247,23.58,2217.63,23.91,62.55,180.02,28.52,10099,107544,4193863,13566.96
(주)대웅,003090,2020/12,371342,350403,0.31,1332.93,218.08,5.98,599.24,11.46,20,47799,864105,1837533,1116918,24.14,2485.03,53.53,64.52,158.6,25.5,10506,98055,4319430,49619.09
(주)대웅,003090,2021/12,415669,395752,0.22,1488.69,97.84,5.03,638.04,9.8,17,50919,872527,1933709,1157035,23.04,2640.37,24.25,67.13,116.51,17.27,10292,182627,5326823,52841.25
(주)대웅제약,069620,2011/12,493209,359150,6.08,1370.11,47.43,37.33,135.7,25.58,3175,64726,3064130,498461,362417,6.37,1367.57,46.78,37.54,133.98,25.04,3208,63630,3674228,80238.96
(주)대웅제약,069620,2012/12,477119,384554,0.07,1422.14,68,24.07,193.98,32.53,598,37821,3558887,482344,386587,0.59,1417.48,64.93,24.77,185.22,31.5,735,36883,4054829,55278.82
(주)대웅제약,069620,2013/12,572054,437153,7.03,1564.23,73.63,30.86,231.94,38.81,467,72035,2929409,579013,437963,7.4,1552.22,77.59,32.21,225.9,38.85,599,71372,3409918,89730.19
(주)대웅제약,069620,2014/12,678154,448947,20.92,1604.95,47.67,51.05,338.4,42.07,1359,53693,2618602,694264,455506,20.79,1584.69,79.88,52.42,366.37,46.68,1586,51944,3347101,70369.17
(주)대웅제약,069620,2015/12,819336,492694,28.6,1755.97,25.31,66.3,164.94,25.5,3264,55073,2517718,944529,580241,25.08,1712.4,40.11,62.78,206.51,32.15,3397,43564,3831729,74556.94
(주)대웅제약,069620,2016/12,1015247,517660,38.85,1842.16,27.5,96.12,129.69,19.76,4719,35389,1967986,1144700,604551,34.67,1779.45,35.13,89.35,154.7,24.86,4717,25893,4147616,56617.88
(주)대웅제약,069620,2017/12,1053517,547340,36.32,1944.63,20.01,92.48,97.41,14.89,7827,44635,1476313,1213525,631537,31.73,1848.3,33.99,92.15,123.53,20.61,8263,38957,3868165,76444.04
(주)대웅제약,069620,2018/12,1076309,538372,35.48,1913.67,10.23,99.92,67.05,3.95,8935,30765,1563850,1207846,607809,32.03,1760.94,17.78,98.72,88.9,12.28,9596,24566,4566210,73005.86
(주)대웅제약,069620,2019/12,1099982,552997,35.19,1964.16,8.48,98.91,102.2,13.74,9959,31447,1874966,1245668,635920,31.54,1847.88,12.25,95.88,133.03,21.21,10088,44687,4583100,63188.48
(주)대웅제약,069620,2020/12,1186735,576034,36.94,1989.56,17.9,106.02,80.14,7.04,9958,12626,2029713,1366908,695249,32.61,1903.11,22.13,96.61,108.46,14.75,10610,16980,4956177,45622.41
(주)대웅제약,069620,2021/12,1259655,614265,34.81,2083.99,7.58,105.07,52.25,-5.22,9686,95500,1909796,1415180,702407,31.49,1943.49,16.48,101.48,75.94,4.54,10248,88902,4566301,128424.67
(주)대유에이텍,002880,2011/12,246557,64765,41.81,102.91,3.02,280.7,54.86,-23.89,4293,12267,586366,362525,74916,32.46,108.78,4.1,383.91,51.95,-23.29,4830,14620,699925,15986.28
(주)대유에이텍,002880,2012/12,277360,88467,35.7,109.57,16.79,213.52,55.97,-25.78,6135,13715,689120,385721,98331,29.47,112.31,15.17,292.27,56.24,-22.22,6704,17702,819890,17991.47
(주)대유에이텍,002880,2013/12,336455,90551,36.23,114.5,18.38,271.56,64.08,-22.95,5109,10252,883784,438652,103554,30.23,123.73,16.88,323.6,60.46,-22.6,5535,13012,962532,15784.9
(주)대유에이텍,002880,2014/12,377532,95014,43.83,119.43,8.03,297.34,52.04,-31.82,4782,6342,1100663,749322,123168,31.53,134.68,8.36,508.37,51.6,-21.21,5743,14217,1349175,12690.81
(주)대유에이텍,002880,2015/12,326470,114857,29.9,131.76,9.02,184.24,34.14,-36.92,5071,12357,1050422,754879,146086,29.59,156.1,5.74,416.74,45.69,-22.09,9475,19798,2776418,17930.8
(주)대유에이텍,002880,2016/12,349203,118550,30.02,138.79,1.83,194.56,42.43,-32.13,5064,13722,1086798,838063,195302,29.26,126.37,3.89,329.11,50.27,-17.14,12448,20477,4900612,17125.61
(주)대유에이텍,002880,2017/12,359200,120111,29.75,141.72,2.66,199.06,36.89,-38.96,5936,11586,950713,882600,201083,29.64,138.32,3.63,338.92,44.58,-20.02,13275,11789,3304688,15273.27
(주)대유에이텍,002880,2018/12,370893,93825,26.54,77.67,8.72,295.3,50.12,-34.77,5544,6935,877097,889581,170337,30.08,83.56,7.62,422.25,49.23,-19,13705,6690,5056434,11246.78
(주)대유에이텍,002880,2019/12,405334,108434,30.78,102.73,1.79,273.81,43.5,-39.1,4688,7921,854580,1117314,236049,28.31,106.86,3.83,373.34,58.61,-16.38,16841,31291,7165994,13097.58
(주)대유에이텍,002880,2020/12,410369,119360,35.94,118.62,18.75,243.81,45.66,-33.57,4959,-5561,1300767,1166527,239289,33.33,108.93,15.01,387.5,59.87,-14.72,16177,47165,9491317,84.7
(주)대유에이텍,002880,2021/12,452254,115086,28.34,99.99,17.91,292.97,51.19,-31.87,5153,13708,2579708,1320996,189701,36.78,67.63,10.55,596.36,51.3,-20.76,17596,42271,10508331,20947.12
(주)대유플러스,000300,2011/12,250263,85844,29.23,190.6,3.23,191.53,54.16,-19.38,3987,2217,118127,605360,90783,13.36,199.73,8.51,566.82,76.39,-2.76,4058,2649,861098,10157.96
(주)대유플러스,000300,2012/12,243423,100675,27.76,131.07,0.98,141.79,51.94,-16.77,3666,-11359,120798,609385,101199,12.24,131.77,10.37,502.17,104.14,4.93,3731,-18206,958074,-2116.89
(주)대유플러스,000300,2013/12,238456,97893,17.68,124.68,1.99,143.59,47.39,-18.54,3330,2014,123463,639239,107800,7.95,135.5,5.49,492.98,124.91,9.43,3388,9298,980590,12390.8
(주)대유플러스,000300,2014/12,162212,101637,11.96,130.68,0.22,59.6,47.24,-13.33,2181,-671,131503,706651,106949,11.12,122.56,8.13,560.74,95.93,4.8,2925,614,1073004,9045.22
(주)대유플러스,000300,2015/12,177371,105527,14.55,139.51,0.04,68.08,38.07,-14.11,1193,1828,140761,784472,106593,11.09,108.18,3.76,635.95,101.55,4.2,3818,1460,904887,4660.12
(주)대유플러스,000300,2016/12,136720,105256,8.36,138.89,0.08,29.89,33.39,-6.93,1476,3439,257773,945164,119885,8.08,106.45,8.85,688.39,88.98,1.52,3878,10365,551961,6319.63
(주)대유플러스,000300,2017/12,135238,92378,9.2,109.66,6,46.4,78.52,-1.49,525,-397,172304,945975,121253,7.2,63.62,2.46,680.17,90.7,1.96,3275,6883,579265,322.17
(주)대유플러스,000300,2018/12,205919,96657,27.92,92.01,1.41,113.04,50.41,-12.34,2943,23,142078,1000928,137969,9.19,58.21,8.92,625.47,185.65,20.6,5754,36514,922310,1310.6
(주)대유플러스,000300,2019/12,248322,111468,26.57,109.09,0.57,122.77,50.64,-21.32,3718,1584,736477,1087246,159431,11.4,69.58,1.01,581.95,93.1,-2.13,5518,16307,1303630,4535.32
(주)대유플러스,000300,2020/12,268592,125252,24.48,114.73,4.75,114.44,61.06,-16.99,3709,-37,688220,473214,120992,27.96,66.44,11.16,291.11,54.74,-18.63,6513,14542,1550609,2245.38
(주)대유플러스,000300,2021/12,318803,113346,28.77,87.35,2.56,181.26,79,-7.45,5679,2935,555931,594394,138907,33.77,72.82,13.97,327.91,77.13,-3.49,10526,13157,1771492,4880.49
(주)대창,012800,2011/12,467585,175077,53.64,298.95,1.96,167.07,51.14,4.53,12789,15658,671376,485260,181237,52.89,307.82,2.1,167.75,52.45,5.44,13117,18334,731503,23337.21
(주)대창,012800,2012/12,467913,188714,50.65,326.29,2.29,147.95,61.02,9.05,13722,7278,777176,477037,189292,51.07,322.48,2.65,152.01,61.32,10,13932,7930,844676,15249.22
(주)대창,012800,2013/12,491396,174341,56.37,294.75,1.08,181.86,54.13,2.23,11764,-263,932915,657836,185419,64.68,276.98,3.1,254.78,56.4,4.14,11920,724,1017484,8371.44
(주)대창,012800,2014/12,502739,169793,52.96,293.55,0.89,196.09,45,-1.19,11440,14453,858662,655671,167923,62.98,267.42,1.6,290.46,45.54,-1.15,18594,16273,1017846,22900.56
(주)대창,012800,2015/12,419859,144715,57.38,238.52,13.72,190.13,68,-2.6,10347,-16062,765670,539126,149096,64.6,234.14,11.55,261.6,58.76,-6.46,16042,-31994,946182,-7570.77
(주)대창,012800,2016/12,362199,145823,49.87,240.95,0.91,148.38,43.4,-6.8,8517,11970,622469,565993,179246,56.15,244.17,3.85,215.76,52.53,-3.16,13437,30240,894451,17452.12
(주)대창,012800,2017/12,388456,152741,51.22,256.14,3.5,154.32,48.52,-2.06,8262,22162,580064,563388,194489,54.92,274.24,4.4,189.68,53.62,0.06,13413,40620,867688,27176.77
(주)대창,012800,2018/12,420496,174173,48.79,303.16,4.11,141.42,44.75,-3.01,8436,12767,535798,569961,215742,50.99,323.54,6.22,164.19,52.15,2.19,12549,17327,780854,16876.44
(주)대창,012800,2019/12,408661,174140,49.02,303.09,4.11,134.67,38.68,-7.74,8544,12068,683425,576144,215085,50.59,325.53,7.41,167.87,44.44,-0.39,12173,16988,1132297,15807.41
(주)대창,012800,2020/12,435086,174508,50.56,304.08,2.7,149.32,50.76,-1.93,6308,13461,714024,620283,221350,53.26,338.37,4.82,180.23,53.96,7.72,9480,28351,1296234,17080.74
(주)대창,012800,2021/12,570884,223788,49.97,413.88,7.37,155.1,56.52,9.16,7078,33516,816615,810738,274114,54.13,456.48,8.89,195.77,59.82,15.88,11014,60298,1395776,37370.54
(주)대한항공,003490,2011/12,20222503,2186400,68.48,513.98,21.18,824.92,39.86,-17.32,497574,394097,11070915,22388343,2768953,67.71,588.53,22.12,708.55,43.99,-14.63,570594,460163,17243494,1698364.94
(주)대한항공,003490,2012/12,20678036,2373669,66.52,565.04,20.58,771.14,41.03,-14.99,502429,271621,11508514,22973401,2904383,66.2,632.52,23.61,690.99,46.26,-12.37,575230,318557,17710910,1757908.08
(주)대한항공,003490,2013/12,20964254,2270564,66.52,659.56,14.99,823.31,36.98,-17.95,437407,-18001,10630673,22920438,2740213,66.84,785.49,14.52,736.45,34.48,-20.15,498448,-19562,10730614,1620511.8
(주)대한항공,003490,2014/12,21420447,1979712,68.14,562.26,6.46,982,31.12,-18.48,410006,372508,10545321,23465724,2201159,69.6,599.47,10.7,966.06,60.71,-10.63,460726,395047,10676121,1949656.51
(주)대한항공,003490,2015/12,23048940,2296294,66.63,521.04,8.29,903.75,28.45,-24.1,367086,859218,10790590,24180351,2499035,66.87,545.6,11.45,867.59,33.12,-21.34,370661,883088,11195132,2491258.67
(주)대한항공,003490,2016/12,22706038,1653146,67.7,347.1,9.02,1273.5,28.13,-23.75,400164,1079004,10595789,23956535,1874350,67.98,376.18,11.94,1178.12,30.26,-24.22,406823,1120809,12040339,2808451.93
(주)대한항공,003490,2017/12,23423067,3672128,59.01,665.38,8.73,537.86,38.73,-14.41,427154,956151,10381827,24648674,3751103,60.23,656.48,11.47,557.1,43.68,-12.4,457334,939782,12734045,2597598.25
(주)대한항공,003490,2018/12,24368469,2884976,60.21,501.32,15.47,744.67,33.84,-16.27,492718,651024,10404746,25574773,2894871,61.54,477.73,19.9,783.45,37.47,-14.45,546353,623919,50422976,2311374.8
(주)대한항공,003490,2019/12,25758376,2818433,61.66,487.45,9.72,813.93,33.91,-16.99,557500,286386,32737443,27014119,2780793,63.02,453.63,9.3,871.45,32.6,-19.26,617559,257474,72234286,2271143.26
(주)대한항공,003490,2020/12,24747290,3369422,61.68,284.37,14.76,634.47,40.57,-16.63,477727,238335,27041283,25190061,3311724,61.68,265.79,16.46,660.63,43.21,-15.82,513863,108918,69948219,2109587.45
(주)대한항공,003490,2021/12,26193032,6978096,46.24,299.97,13.14,275.36,72.87,-5.99,363685,1464438,22759932,26671903,6865689,46.89,287.12,14.04,288.48,71.57,-6.76,390934,1417969,56520164,3081235.98
(주)대현,016090,2011/12,173743,95645,11.28,259.55,5.42,81.65,42.6,3.93,739,11792,4132623,,,,,,,,,,,,16000.64
(주)대현,016090,2012/12,198840,99923,12.92,275.45,2.32,98.99,37.81,2.31,941,9111,5235990,,,,,,,,,,,,14403.29
(주)대현,016090,2013/12,216233,107490,13.78,303.58,1.22,101.17,36.44,5.57,1227,12497,6805871,,,,,,,,,,,,19363.29
(주)대현,016090,2014/12,225743,109818,15.11,312.23,1.31,105.56,33.63,7.86,1315,7417,7366388,,,,,,,,,,,,14857.68
(주)대현,016090,2015/12,225697,117248,12.27,339.84,1.16,92.5,35.24,10.15,1166,10104,6932588,,,,,,,,,,,,17116.38
(주)대현,016090,2016/12,249700,162599,0,508.4,21.13,53.57,118.6,36.64,237,16060,5523090,,,,,,,,,,,,21652.46
(주)대현,016090,2017/12,246853,172954,0,546.88,9.84,42.73,137.74,40.9,3,13882,5316326,,,,,,,,,,,,19259.89
(주)대현,016090,2018/12,258972,185640,0,589.95,4.35,39.5,143.41,44.65,10,17900,5004467,,,,,,,,,,,,22975.25
(주)대현,016090,2019/12,263695,199171,0.76,640.24,22.31,32.4,127.61,41.58,71,20244,6266497,,,,,,,,,,,,26660.76
(주)대현,016090,2020/12,252923,203545,0.83,656.5,9.24,24.26,131.73,40.49,61,7131,5285458,,,,,,,,,,,,12563.44
(주)대현,016090,2021/12,280081,221031,0.66,721.49,23.9,26.72,141.05,38.61,42,22415,6199922,,,,,,,,,,,,28801.33
