회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류)
(주)에스지세계물산,004060,2014/12,46,도매 및 소매업
(주)에스지세계물산,004060,2015/12,46,도매 및 소매업
(주)에스지세계물산,004060,2016/12,46,도매 및 소매업
(주)에스지세계물산,004060,2017/12,46,도매 및 소매업
(주)에스지세계물산,004060,2018/12,46,도매 및 소매업
(주)에스지세계물산,004060,2019/12,46,도매 및 소매업
(주)에스지세계물산,004060,2020/12,46,도매 및 소매업
(주)에스지세계물산,004060,2021/12,46,도매 및 소매업
(주)에스피씨삼립,005610,2011/12,10,제조업
(주)에스피씨삼립,005610,2012/12,10,제조업
(주)에스피씨삼립,005610,2013/12,10,제조업
(주)에스피씨삼립,005610,2014/12,10,제조업
(주)에스피씨삼립,005610,2015/12,10,제조업
(주)에스피씨삼립,005610,2016/12,10,제조업
(주)에스피씨삼립,005610,2017/12,10,제조업
(주)에스피씨삼립,005610,2018/12,10,제조업
(주)에스피씨삼립,005610,2019/12,10,제조업
(주)에스피씨삼립,005610,2020/12,10,제조업
(주)에스피씨삼립,005610,2021/12,10,제조업
(주)에이블씨엔씨,078520,2011/12,20,제조업
(주)에이블씨엔씨,078520,2012/12,20,제조업
(주)에이블씨엔씨,078520,2013/12,20,제조업
(주)에이블씨엔씨,078520,2014/12,20,제조업
(주)에이블씨엔씨,078520,2015/12,20,제조업
(주)에이블씨엔씨,078520,2016/12,20,제조업
(주)에이블씨엔씨,078520,2017/12,20,제조업
(주)에이블씨엔씨,078520,2018/12,20,제조업
(주)에이블씨엔씨,078520,2019/12,20,제조업
(주)에이블씨엔씨,078520,2020/12,20,제조업
(주)에이블씨엔씨,078520,2021/12,20,제조업
(주)에이엔피,015260,2011/12,26,제조업
(주)에이엔피,015260,2012/12,26,제조업
(주)에이엔피,015260,2013/12,26,제조업
(주)에이엔피,015260,2014/12,26,제조업
(주)에이엔피,015260,2015/12,26,제조업
(주)에이엔피,015260,2016/12,26,제조업
(주)에이엔피,015260,2017/12,26,제조업
(주)에이엔피,015260,2018/12,26,제조업
(주)에이엔피,015260,2019/12,26,제조업
(주)에이엔피,015260,2020/12,26,제조업
(주)에이엔피,015260,2021/12,26,제조업
(주)에이프로젠,007460,2011/12,25,제조업
(주)에이프로젠,007460,2012/12,25,제조업
(주)에이프로젠,007460,2013/12,25,제조업
(주)에이프로젠,007460,2014/12,25,제조업
(주)에이프로젠,007460,2015/12,25,제조업
(주)에이프로젠,007460,2016/12,25,제조업
(주)에이프로젠,007460,2017/12,25,제조업
(주)에이프로젠,007460,2018/12,25,제조업
(주)에이프로젠,007460,2019/12,25,제조업
(주)에이프로젠,007460,2020/12,25,제조업
(주)에이프로젠,007460,2021/12,25,제조업
(주)에이프로젠바이오로직스,003060,2011/12,21,제조업
(주)에이프로젠바이오로직스,003060,2012/12,21,제조업
(주)에이프로젠바이오로직스,003060,2013/12,21,제조업
(주)에이프로젠바이오로직스,003060,2014/12,21,제조업
(주)에이프로젠바이오로직스,003060,2015/12,21,제조업
(주)에이프로젠바이오로직스,003060,2016/12,21,제조업
(주)에이프로젠바이오로직스,003060,2017/12,21,제조업
(주)에이프로젠바이오로직스,003060,2018/12,21,제조업
(주)에이프로젠바이오로직스,003060,2019/12,21,제조업
(주)에이프로젠바이오로직스,003060,2020/12,21,제조업
(주)에이프로젠바이오로직스,003060,2021/12,21,제조업
(주)에이플러스에셋어드바이저,244920,2011/03,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2012/03,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2013/03,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2014/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2015/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2016/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2017/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2018/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2019/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2020/12,66,금융 및 보험업
(주)에이플러스에셋어드바이저,244920,2021/12,66,금융 및 보험업
(주)에프앤에프,383220,2021/12,14,제조업
(주)에프앤에프홀딩스,007700,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)에프앤에프홀딩스,007700,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)엔씨소프트,036570,2011/12,58,정보통신업
(주)엔씨소프트,036570,2012/12,58,정보통신업
(주)엔씨소프트,036570,2013/12,58,정보통신업
(주)엔씨소프트,036570,2014/12,58,정보통신업
(주)엔씨소프트,036570,2015/12,58,정보통신업
(주)엔씨소프트,036570,2016/12,58,정보통신업
(주)엔씨소프트,036570,2017/12,58,정보통신업
(주)엔씨소프트,036570,2018/12,58,정보통신업
(주)엔씨소프트,036570,2019/12,58,정보통신업
(주)엔씨소프트,036570,2020/12,58,정보통신업
(주)엔씨소프트,036570,2021/12,58,정보통신업
(주)엔아이스틸,008260,2011/12,24,제조업
(주)엔아이스틸,008260,2012/12,24,제조업
(주)엔아이스틸,008260,2013/12,24,제조업
(주)엔아이스틸,008260,2014/12,24,제조업
(주)엔아이스틸,008260,2015/12,24,제조업
(주)엔아이스틸,008260,2016/12,24,제조업
(주)엔아이스틸,008260,2017/12,24,제조업
(주)엔아이스틸,008260,2018/12,24,제조업
(주)엔아이스틸,008260,2019/12,24,제조업
(주)엔아이스틸,008260,2020/12,24,제조업
(주)엔아이스틸,008260,2021/12,24,제조업
(주)엔케이,085310,2011/12,25,제조업
(주)엔케이,085310,2012/12,25,제조업
(주)엔케이,085310,2013/12,25,제조업
(주)엔케이,085310,2014/12,25,제조업
(주)엔케이,085310,2015/12,25,제조업
(주)엔케이,085310,2016/12,25,제조업
(주)엔케이,085310,2017/12,25,제조업
(주)엔케이,085310,2018/12,25,제조업
(주)엔케이,085310,2019/12,25,제조업
(주)엔케이,085310,2020/12,25,제조업
(주)엔케이,085310,2021/12,25,제조업
(주)엘에스,006260,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스,006260,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)엘에스네트웍스,000680,2011/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2012/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2013/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2014/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2015/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2016/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2017/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2018/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2019/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2020/12,46,도매 및 소매업
(주)엘에스네트웍스,000680,2021/12,46,도매 및 소매업
(주)엘에프,093050,2011/12,14,제조업
(주)엘에프,093050,2012/12,14,제조업
(주)엘에프,093050,2013/12,14,제조업
(주)엘에프,093050,2014/12,14,제조업
(주)엘에프,093050,2015/12,14,제조업
(주)엘에프,093050,2016/12,14,제조업
(주)엘에프,093050,2017/12,14,제조업
(주)엘에프,093050,2018/12,14,제조업
(주)엘에프,093050,2019/12,14,제조업
(주)엘에프,093050,2020/12,14,제조업
(주)엘에프,093050,2021/12,14,제조업
(주)엘엑스세미콘,108320,2011/12,26,제조업
(주)엘엑스세미콘,108320,2012/12,26,제조업
(주)엘엑스세미콘,108320,2013/12,26,제조업
(주)엘엑스세미콘,108320,2014/12,26,제조업
(주)엘엑스세미콘,108320,2015/12,26,제조업
(주)엘엑스세미콘,108320,2016/12,26,제조업
(주)엘엑스세미콘,108320,2017/12,26,제조업
(주)엘엑스세미콘,108320,2018/12,26,제조업
(주)엘엑스세미콘,108320,2019/12,26,제조업
(주)엘엑스세미콘,108320,2020/12,26,제조업
(주)엘엑스세미콘,108320,2021/12,26,제조업
(주)엘엑스인터내셔널,001120,2011/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2012/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2013/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2014/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2015/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2016/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2017/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2018/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2019/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2020/12,46,도매 및 소매업
(주)엘엑스인터내셔널,001120,2021/12,46,도매 및 소매업
(주)엘엑스하우시스,108670,2011/12,22,제조업
(주)엘엑스하우시스,108670,2012/12,22,제조업
(주)엘엑스하우시스,108670,2013/12,22,제조업
(주)엘엑스하우시스,108670,2014/12,22,제조업
(주)엘엑스하우시스,108670,2015/12,22,제조업
(주)엘엑스하우시스,108670,2016/12,22,제조업
(주)엘엑스하우시스,108670,2017/12,22,제조업
(주)엘엑스하우시스,108670,2018/12,22,제조업
(주)엘엑스하우시스,108670,2019/12,22,제조업
(주)엘엑스하우시스,108670,2020/12,22,제조업
(주)엘엑스하우시스,108670,2021/12,22,제조업
(주)엘엑스홀딩스,383800,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지,003550,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)엘지생명과학,068870,2011/12,21,제조업
(주)엘지생명과학,068870,2012/12,21,제조업
(주)엘지생명과학,068870,2013/12,21,제조업
(주)엘지생명과학,068870,2014/12,21,제조업
(주)엘지생명과학,068870,2015/12,21,제조업
(주)엘지생활건강,051900,2011/12,20,제조업
(주)엘지생활건강,051900,2012/12,20,제조업
(주)엘지생활건강,051900,2013/12,20,제조업
(주)엘지생활건강,051900,2014/12,20,제조업
(주)엘지생활건강,051900,2015/12,20,제조업
(주)엘지생활건강,051900,2016/12,20,제조업
(주)엘지생활건강,051900,2017/12,20,제조업
(주)엘지생활건강,051900,2018/12,20,제조업
(주)엘지생활건강,051900,2019/12,20,제조업
(주)엘지생활건강,051900,2020/12,20,제조업
(주)엘지생활건강,051900,2021/12,20,제조업
(주)엘지에너지솔루션,373220,2020/12,28,제조업
(주)엘지에너지솔루션,373220,2021/12,28,제조업
(주)엘지유플러스,032640,2011/12,61,정보통신업
(주)엘지유플러스,032640,2012/12,61,정보통신업
(주)엘지유플러스,032640,2013/12,61,정보통신업
(주)엘지유플러스,032640,2014/12,61,정보통신업
(주)엘지유플러스,032640,2015/12,61,정보통신업
(주)엘지유플러스,032640,2016/12,61,정보통신업
(주)엘지유플러스,032640,2017/12,61,정보통신업
(주)엘지유플러스,032640,2018/12,61,정보통신업
(주)엘지유플러스,032640,2019/12,61,정보통신업
(주)엘지유플러스,032640,2020/12,61,정보통신업
(주)엘지유플러스,032640,2021/12,61,정보통신업
(주)엘지헬로비전,037560,2011/12,60,정보통신업
(주)엘지헬로비전,037560,2012/12,60,정보통신업
(주)엘지헬로비전,037560,2013/12,60,정보통신업
(주)엘지헬로비전,037560,2014/12,60,정보통신업
(주)엘지헬로비전,037560,2015/12,60,정보통신업
(주)엘지헬로비전,037560,2016/12,60,정보통신업
(주)엘지헬로비전,037560,2017/12,60,정보통신업
(주)엘지헬로비전,037560,2018/12,60,정보통신업
(주)엘지헬로비전,037560,2019/12,60,정보통신업
(주)엘지헬로비전,037560,2020/12,60,정보통신업
(주)엘지헬로비전,037560,2021/12,60,정보통신업
(주)엘지화학,051910,2011/12,20,제조업
(주)엘지화학,051910,2012/12,20,제조업
(주)엘지화학,051910,2013/12,20,제조업
(주)엘지화학,051910,2014/12,20,제조업
(주)엘지화학,051910,2015/12,20,제조업
(주)엘지화학,051910,2016/12,20,제조업
(주)엘지화학,051910,2017/12,20,제조업
(주)엘지화학,051910,2018/12,20,제조업
(주)엘지화학,051910,2019/12,20,제조업
(주)엘지화학,051910,2020/12,20,제조업
(주)엘지화학,051910,2021/12,20,제조업
(주)엠씨넥스,097520,2011/12,26,제조업
(주)엠씨넥스,097520,2012/12,26,제조업
(주)엠씨넥스,097520,2013/12,26,제조업
(주)엠씨넥스,097520,2014/12,26,제조업
(주)엠씨넥스,097520,2015/12,26,제조업
(주)엠씨넥스,097520,2016/12,26,제조업
(주)엠씨넥스,097520,2017/12,26,제조업
(주)엠씨넥스,097520,2018/12,26,제조업
(주)엠씨넥스,097520,2019/12,26,제조업
(주)엠씨넥스,097520,2020/12,26,제조업
(주)엠씨넥스,097520,2021/12,26,제조업
(주)영원무역,111770,2011/12,46,도매 및 소매업
(주)영원무역,111770,2012/12,46,도매 및 소매업
(주)영원무역,111770,2013/12,46,도매 및 소매업
(주)영원무역,111770,2014/12,46,도매 및 소매업
(주)영원무역,111770,2015/12,46,도매 및 소매업
(주)영원무역,111770,2016/12,46,도매 및 소매업
(주)영원무역,111770,2017/12,46,도매 및 소매업
(주)영원무역,111770,2018/12,46,도매 및 소매업
(주)영원무역,111770,2019/12,46,도매 및 소매업
(주)영원무역,111770,2020/12,46,도매 및 소매업
(주)영원무역,111770,2021/12,46,도매 및 소매업
(주)영원무역홀딩스,009970,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)영원무역홀딩스,009970,2019/12,71,"전문, 과학 및 기술 서비스업"
