회사명,거래소코드,회계년도,상장일
일양약품(주),007570,2015/03,1974/08/28
일양약품(주),007570,2016/12,1974/08/28
일양약품(주),007570,2017/12,1974/08/28
일양약품(주),007570,2018/12,1974/08/28
일양약품(주),007570,2019/12,1974/08/28
일양약품(주),007570,2020/12,1974/08/28
일양약품(주),007570,2021/12,1974/08/28
일정실업(주),008500,2011/12,1994/08/12
일정실업(주),008500,2012/12,1994/08/12
일정실업(주),008500,2013/12,1994/08/12
일정실업(주),008500,2014/12,1994/08/12
일정실업(주),008500,2015/12,1994/08/12
일정실업(주),008500,2016/12,1994/08/12
일정실업(주),008500,2017/12,1994/08/12
일정실업(주),008500,2018/12,1994/08/12
일정실업(주),008500,2019/12,1994/08/12
일정실업(주),008500,2020/12,1994/08/12
일정실업(주),008500,2021/12,1994/08/12
일진다이아몬드(주),081000,2011/12,2004/12/22
일진다이아몬드(주),081000,2012/12,2004/12/22
일진다이아몬드(주),081000,2013/12,2004/12/22
일진다이아몬드(주),081000,2014/12,2004/12/22
일진다이아몬드(주),081000,2015/12,2004/12/22
일진다이아몬드(주),081000,2016/12,2004/12/22
일진다이아몬드(주),081000,2017/12,2004/12/22
일진다이아몬드(주),081000,2018/12,2004/12/22
일진다이아몬드(주),081000,2019/12,2004/12/22
일진다이아몬드(주),081000,2020/12,2004/12/22
일진다이아몬드(주),081000,2021/12,2004/12/22
일진디스플레이(주),020760,2011/12,2002/01/09
일진디스플레이(주),020760,2012/12,2002/01/09
일진디스플레이(주),020760,2013/12,2002/01/09
일진디스플레이(주),020760,2014/12,2002/01/09
일진디스플레이(주),020760,2015/12,2002/01/09
일진디스플레이(주),020760,2016/12,2002/01/09
일진디스플레이(주),020760,2017/12,2002/01/09
일진디스플레이(주),020760,2018/12,2002/01/09
일진디스플레이(주),020760,2019/12,2002/01/09
일진디스플레이(주),020760,2020/12,2002/01/09
일진디스플레이(주),020760,2021/12,2002/01/09
일진머티리얼즈(주),020150,2011/12,2011/03/10
일진머티리얼즈(주),020150,2012/12,2011/03/10
일진머티리얼즈(주),020150,2013/12,2011/03/10
일진머티리얼즈(주),020150,2014/12,2011/03/10
일진머티리얼즈(주),020150,2015/12,2011/03/10
일진머티리얼즈(주),020150,2016/12,2011/03/10
일진머티리얼즈(주),020150,2017/12,2011/03/10
일진머티리얼즈(주),020150,2018/12,2011/03/10
일진머티리얼즈(주),020150,2019/12,2011/03/10
일진머티리얼즈(주),020150,2020/12,2011/03/10
일진머티리얼즈(주),020150,2021/12,2011/03/10
일진전기(주),103590,2011/12,2008/08/01
일진전기(주),103590,2012/12,2008/08/01
일진전기(주),103590,2013/12,2008/08/01
일진전기(주),103590,2014/12,2008/08/01
일진전기(주),103590,2015/12,2008/08/01
일진전기(주),103590,2016/12,2008/08/01
일진전기(주),103590,2017/12,2008/08/01
일진전기(주),103590,2018/12,2008/08/01
일진전기(주),103590,2019/12,2008/08/01
일진전기(주),103590,2020/12,2008/08/01
일진전기(주),103590,2021/12,2008/08/01
일진하이솔루스(주),271940,2012/12,2021/09/01
일진하이솔루스(주),271940,2013/12,2021/09/01
일진하이솔루스(주),271940,2014/12,2021/09/01
일진하이솔루스(주),271940,2015/12,2021/09/01
일진하이솔루스(주),271940,2016/12,2021/09/01
일진하이솔루스(주),271940,2017/12,2021/09/01
일진하이솔루스(주),271940,2018/12,2021/09/01
일진하이솔루스(주),271940,2019/12,2021/09/01
일진하이솔루스(주),271940,2020/12,2021/09/01
일진하이솔루스(주),271940,2021/12,2021/09/01
일진홀딩스(주),015860,2011/12,1990/03/22
일진홀딩스(주),015860,2012/12,1990/03/22
일진홀딩스(주),015860,2013/12,1990/03/22
일진홀딩스(주),015860,2014/12,1990/03/22
일진홀딩스(주),015860,2015/12,1990/03/22
일진홀딩스(주),015860,2016/12,1990/03/22
일진홀딩스(주),015860,2017/12,1990/03/22
일진홀딩스(주),015860,2018/12,1990/03/22
일진홀딩스(주),015860,2019/12,1990/03/22
일진홀딩스(주),015860,2020/12,1990/03/22
일진홀딩스(주),015860,2021/12,1990/03/22
자이에스앤디(주),317400,2011/12,2019/11/06
자이에스앤디(주),317400,2012/12,2019/11/06
자이에스앤디(주),317400,2013/12,2019/11/06
자이에스앤디(주),317400,2014/12,2019/11/06
자이에스앤디(주),317400,2015/12,2019/11/06
자이에스앤디(주),317400,2016/12,2019/11/06
자이에스앤디(주),317400,2017/12,2019/11/06
자이에스앤디(주),317400,2018/12,2019/11/06
자이에스앤디(주),317400,2019/12,2019/11/06
자이에스앤디(주),317400,2020/12,2019/11/06
자이에스앤디(주),317400,2021/12,2019/11/06
자화전자(주),033240,2011/12,1999/01/06
자화전자(주),033240,2012/12,1999/01/06
자화전자(주),033240,2013/12,1999/01/06
자화전자(주),033240,2014/12,1999/01/06
자화전자(주),033240,2015/12,1999/01/06
자화전자(주),033240,2016/12,1999/01/06
자화전자(주),033240,2017/12,1999/01/06
자화전자(주),033240,2018/12,1999/01/06
자화전자(주),033240,2019/12,1999/01/06
자화전자(주),033240,2020/12,1999/01/06
자화전자(주),033240,2021/12,1999/01/06
전방(주),000950,2011/12,1968/10/21
전방(주),000950,2012/12,1968/10/21
전방(주),000950,2013/12,1968/10/21
전방(주),000950,2014/12,1968/10/21
전방(주),000950,2015/12,1968/10/21
전방(주),000950,2016/12,1968/10/21
전방(주),000950,2017/12,1968/10/21
전방(주),000950,2018/12,1968/10/21
전방(주),000950,2019/12,1968/10/21
전방(주),000950,2020/12,1968/10/21
전방(주),000950,2021/12,1968/10/21
제이더블유생명과학(주),234080,2011/12,2016/10/27
제이더블유생명과학(주),234080,2012/12,2016/10/27
제이더블유생명과학(주),234080,2013/12,2016/10/27
제이더블유생명과학(주),234080,2014/12,2016/10/27
제이더블유생명과학(주),234080,2015/12,2016/10/27
제이더블유생명과학(주),234080,2016/12,2016/10/27
제이더블유생명과학(주),234080,2017/12,2016/10/27
제이더블유생명과학(주),234080,2018/12,2016/10/27
제이더블유생명과학(주),234080,2019/12,2016/10/27
제이더블유생명과학(주),234080,2020/12,2016/10/27
제이더블유생명과학(주),234080,2021/12,2016/10/27
제이더블유중외제약(주),001060,2011/12,1976/06/14
제이더블유중외제약(주),001060,2012/12,1976/06/14
제이더블유중외제약(주),001060,2013/12,1976/06/14
제이더블유중외제약(주),001060,2014/12,1976/06/14
제이더블유중외제약(주),001060,2015/12,1976/06/14
제이더블유중외제약(주),001060,2016/12,1976/06/14
제이더블유중외제약(주),001060,2017/12,1976/06/14
제이더블유중외제약(주),001060,2018/12,1976/06/14
제이더블유중외제약(주),001060,2019/12,1976/06/14
제이더블유중외제약(주),001060,2020/12,1976/06/14
제이더블유중외제약(주),001060,2021/12,1976/06/14
제이더블유홀딩스(주),096760,2011/12,2007/07/31
제이더블유홀딩스(주),096760,2012/12,2007/07/31
제이더블유홀딩스(주),096760,2013/12,2007/07/31
제이더블유홀딩스(주),096760,2014/12,2007/07/31
제이더블유홀딩스(주),096760,2015/12,2007/07/31
제이더블유홀딩스(주),096760,2016/12,2007/07/31
제이더블유홀딩스(주),096760,2017/12,2007/07/31
제이더블유홀딩스(주),096760,2018/12,2007/07/31
제이더블유홀딩스(주),096760,2019/12,2007/07/31
제이더블유홀딩스(주),096760,2020/12,2007/07/31
제이더블유홀딩스(주),096760,2021/12,2007/07/31
제이에스전선(주),005560,2011/12,2007/11/12
제이에스전선(주),005560,2012/12,2007/11/12
제이에스전선(주),005560,2013/12,2007/11/12
제이준코스메틱(주),025620,2011/12,1995/07/08
제이준코스메틱(주),025620,2012/12,1995/07/08
제이준코스메틱(주),025620,2013/12,1995/07/08
제이준코스메틱(주),025620,2014/12,1995/07/08
제이준코스메틱(주),025620,2015/12,1995/07/08
제이준코스메틱(주),025620,2016/12,1995/07/08
제이준코스메틱(주),025620,2017/12,1995/07/08
제이준코스메틱(주),025620,2018/12,1995/07/08
제이준코스메틱(주),025620,2019/12,1995/07/08
제이준코스메틱(주),025620,2020/12,1995/07/08
제이준코스메틱(주),025620,2021/12,1995/07/08
제일모직(주),001300,2011/12,1975/05/15
제일모직(주),001300,2012/12,1975/05/15
제일모직(주),001300,2013/12,1975/05/15
제일약품(주),271980,2017/12,2017/07/17
제일약품(주),271980,2018/12,2017/07/17
제일약품(주),271980,2019/12,2017/07/17
제일약품(주),271980,2020/12,2017/07/17
제일약품(주),271980,2021/12,2017/07/17
제일연마공업(주),001560,2011/12,2005/12/09
제일연마공업(주),001560,2012/12,2005/12/09
제일연마공업(주),001560,2013/12,2005/12/09
제일연마공업(주),001560,2014/12,2005/12/09
제일연마공업(주),001560,2015/12,2005/12/09
제일연마공업(주),001560,2016/12,2005/12/09
제일연마공업(주),001560,2017/12,2005/12/09
제일연마공업(주),001560,2018/12,2005/12/09
제일연마공업(주),001560,2019/12,2005/12/09
제일연마공업(주),001560,2020/12,2005/12/09
제일연마공업(주),001560,2021/12,2005/12/09
제일파마홀딩스(주),002620,2011/12,1988/01/20
제일파마홀딩스(주),002620,2012/12,1988/01/20
제일파마홀딩스(주),002620,2013/12,1988/01/20
제일파마홀딩스(주),002620,2014/12,1988/01/20
제일파마홀딩스(주),002620,2015/12,1988/01/20
제일파마홀딩스(주),002620,2016/12,1988/01/20
제일파마홀딩스(주),002620,2017/12,1988/01/20
제일파마홀딩스(주),002620,2018/12,1988/01/20
제일파마홀딩스(주),002620,2019/12,1988/01/20
제일파마홀딩스(주),002620,2020/12,1988/01/20
제일파마홀딩스(주),002620,2021/12,1988/01/20
조광페인트(주),004910,2011/12,1976/12/27
조광페인트(주),004910,2012/12,1976/12/27
조광페인트(주),004910,2013/12,1976/12/27
조광페인트(주),004910,2014/12,1976/12/27
조광페인트(주),004910,2015/12,1976/12/27
조광페인트(주),004910,2016/12,1976/12/27
조광페인트(주),004910,2017/12,1976/12/27
조광페인트(주),004910,2018/12,1976/12/27
조광페인트(주),004910,2019/12,1976/12/27
조광페인트(주),004910,2020/12,1976/12/27
조광페인트(주),004910,2021/12,1976/12/27
조광피혁(주),004700,2011/12,1977/05/27
조광피혁(주),004700,2012/12,1977/05/27
조광피혁(주),004700,2013/12,1977/05/27
조광피혁(주),004700,2014/12,1977/05/27
조광피혁(주),004700,2015/12,1977/05/27
조광피혁(주),004700,2016/12,1977/05/27
조광피혁(주),004700,2017/12,1977/05/27
조광피혁(주),004700,2018/12,1977/05/27
조광피혁(주),004700,2019/12,1977/05/27
조광피혁(주),004700,2020/12,1977/05/27
조광피혁(주),004700,2021/12,1977/05/27
조선내화(주),000480,2011/12,1978/06/30
조선내화(주),000480,2012/12,1978/06/30
조선내화(주),000480,2013/12,1978/06/30
조선내화(주),000480,2014/12,1978/06/30
조선내화(주),000480,2015/12,1978/06/30
조선내화(주),000480,2016/12,1978/06/30
조선내화(주),000480,2017/12,1978/06/30
조선내화(주),000480,2018/12,1978/06/30
조선내화(주),000480,2019/12,1978/06/30
조선내화(주),000480,2020/12,1978/06/30
조선내화(주),000480,2021/12,1978/06/30
조선선재(주),120030,2011/12,2010/02/19
조선선재(주),120030,2012/12,2010/02/19
조선선재(주),120030,2013/12,2010/02/19
조선선재(주),120030,2014/12,2010/02/19
조선선재(주),120030,2015/12,2010/02/19
조선선재(주),120030,2016/12,2010/02/19
조선선재(주),120030,2017/12,2010/02/19
조선선재(주),120030,2018/12,2010/02/19
조선선재(주),120030,2019/12,2010/02/19
조선선재(주),120030,2020/12,2010/02/19
조선선재(주),120030,2021/12,2010/02/19
조일알미늄(주),018470,2011/12,1988/11/22
조일알미늄(주),018470,2012/12,1988/11/22
조일알미늄(주),018470,2013/12,1988/11/22
조일알미늄(주),018470,2014/12,1988/11/22
조일알미늄(주),018470,2015/12,1988/11/22
조일알미늄(주),018470,2016/12,1988/11/22
조일알미늄(주),018470,2017/12,1988/11/22
조일알미늄(주),018470,2018/12,1988/11/22
조일알미늄(주),018470,2019/12,1988/11/22
조일알미늄(주),018470,2020/12,1988/11/22
조일알미늄(주),018470,2021/12,1988/11/22
중국고섬공고유한공사,950070,2011/12,2011/01/25
중국고섬공고유한공사,950070,2012/12,2011/01/25
중국원양자원유한공사,900050,2011/12,2009/05/22
중국원양자원유한공사,900050,2012/12,2009/05/22
중국원양자원유한공사,900050,2013/12,2009/05/22
중국원양자원유한공사,900050,2014/12,2009/05/22
중국원양자원유한공사,900050,2015/12,2009/05/22
중국원양자원유한공사,900050,2016/12,2009/05/22
지에스건설(주),006360,2011/12,1981/08/03
지에스건설(주),006360,2012/12,1981/08/03
지에스건설(주),006360,2013/12,1981/08/03
지에스건설(주),006360,2014/12,1981/08/03
지에스건설(주),006360,2015/12,1981/08/03
지에스건설(주),006360,2016/12,1981/08/03
지에스건설(주),006360,2017/12,1981/08/03
지에스건설(주),006360,2018/12,1981/08/03
지에스건설(주),006360,2019/12,1981/08/03
지에스건설(주),006360,2020/12,1981/08/03
지에스건설(주),006360,2021/12,1981/08/03
지엠비코리아(주),013870,2011/12,2012/11/20
지엠비코리아(주),013870,2012/12,2012/11/20
지엠비코리아(주),013870,2013/12,2012/11/20
지엠비코리아(주),013870,2014/12,2012/11/20
지엠비코리아(주),013870,2015/12,2012/11/20
지엠비코리아(주),013870,2016/12,2012/11/20
지엠비코리아(주),013870,2017/12,2012/11/20
지엠비코리아(주),013870,2018/12,2012/11/20
지엠비코리아(주),013870,2019/12,2012/11/20
지엠비코리아(주),013870,2020/12,2012/11/20
지엠비코리아(주),013870,2021/12,2012/11/20
진양산업(주),003780,2011/12,1973/06/26
진양산업(주),003780,2012/12,1973/06/26
진양산업(주),003780,2013/12,1973/06/26
진양산업(주),003780,2014/12,1973/06/26
진양산업(주),003780,2015/12,1973/06/26
진양산업(주),003780,2016/12,1973/06/26
진양산업(주),003780,2017/12,1973/06/26
진양산업(주),003780,2018/12,1973/06/26
진양산업(주),003780,2019/12,1973/06/26
진양산업(주),003780,2020/12,1973/06/26
진양산업(주),003780,2021/12,1973/06/26
진양폴리우레탄(주),010640,2011/12,1989/09/30
진양폴리우레탄(주),010640,2012/12,1989/09/30
진양폴리우레탄(주),010640,2013/12,1989/09/30
진양폴리우레탄(주),010640,2014/12,1989/09/30
진양폴리우레탄(주),010640,2015/12,1989/09/30
진양폴리우레탄(주),010640,2016/12,1989/09/30
진양폴리우레탄(주),010640,2017/12,1989/09/30
진양폴리우레탄(주),010640,2018/12,1989/09/30
진양폴리우레탄(주),010640,2019/12,1989/09/30
진양폴리우레탄(주),010640,2020/12,1989/09/30
진양폴리우레탄(주),010640,2021/12,1989/09/30
진양화학(주),051630,2011/12,2001/01/29
진양화학(주),051630,2012/12,2001/01/29
진양화학(주),051630,2013/12,2001/01/29
진양화학(주),051630,2014/12,2001/01/29
진양화학(주),051630,2015/12,2001/01/29
진양화학(주),051630,2016/12,2001/01/29
진양화학(주),051630,2017/12,2001/01/29
진양화학(주),051630,2018/12,2001/01/29
진양화학(주),051630,2019/12,2001/01/29
진양화학(주),051630,2020/12,2001/01/29
진양화학(주),051630,2021/12,2001/01/29
진원생명과학(주),011000,2011/12,1987/11/16
진원생명과학(주),011000,2012/12,1987/11/16
진원생명과학(주),011000,2013/12,1987/11/16
진원생명과학(주),011000,2014/12,1987/11/16
진원생명과학(주),011000,2015/12,1987/11/16
진원생명과학(주),011000,2016/12,1987/11/16
진원생명과학(주),011000,2017/12,1987/11/16
진원생명과학(주),011000,2018/12,1987/11/16
진원생명과학(주),011000,2019/12,1987/11/16
진원생명과학(주),011000,2020/12,1987/11/16
진원생명과학(주),011000,2021/12,1987/11/16
진흥기업(주),002780,2011/12,1977/06/25
진흥기업(주),002780,2012/12,1977/06/25
진흥기업(주),002780,2013/12,1977/06/25
진흥기업(주),002780,2014/12,1977/06/25
진흥기업(주),002780,2015/12,1977/06/25
진흥기업(주),002780,2016/12,1977/06/25
진흥기업(주),002780,2017/12,1977/06/25
진흥기업(주),002780,2018/12,1977/06/25
진흥기업(주),002780,2019/12,1977/06/25
진흥기업(주),002780,2020/12,1977/06/25
진흥기업(주),002780,2021/12,1977/06/25
참엔지니어링(주),009310,2011/12,1987/11/12
참엔지니어링(주),009310,2012/12,1987/11/12
참엔지니어링(주),009310,2013/12,1987/11/12
참엔지니어링(주),009310,2014/12,1987/11/12
참엔지니어링(주),009310,2015/12,1987/11/12
참엔지니어링(주),009310,2016/12,1987/11/12
참엔지니어링(주),009310,2017/12,1987/11/12
참엔지니어링(주),009310,2018/12,1987/11/12
참엔지니어링(주),009310,2019/12,1987/11/12
참엔지니어링(주),009310,2020/12,1987/11/12
참엔지니어링(주),009310,2021/12,1987/11/12
컨버즈(주),109070,2011/12,2009/03/17
컨버즈(주),109070,2012/12,2009/03/17
컨버즈(주),109070,2013/12,2009/03/17
컨버즈(주),109070,2014/12,2009/03/17
컨버즈(주),109070,2015/12,2009/03/17
컨버즈(주),109070,2016/12,2009/03/17
컨버즈(주),109070,2017/12,2009/03/17
컨버즈(주),109070,2018/12,2009/03/17
컨버즈(주),109070,2019/12,2009/03/17
컨버즈(주),109070,2020/12,2009/03/17
컨버즈(주),109070,2021/12,2009/03/17
케이비아이동국실업(주),001620,2011/12,1990/09/15
케이비아이동국실업(주),001620,2012/12,1990/09/15
