회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
대성에너지(주),117580,2015/12,3109,1294,17287,,,
대성에너지(주),117580,2016/12,2735,1029,17601,,,
대성에너지(주),117580,2017/12,2500,752,18964,,,
대성에너지(주),117580,2018/12,2606,976,15818,2606,984,15435
대성에너지(주),117580,2019/12,3244,959,18116,3244,988,17649
대성에너지(주),117580,2020/12,3423,719,18695,3423,814,18516
대성에너지(주),117580,2021/12,2585,476,15470,2585,570,14881
대성홀딩스(주),016710,2011/12,6365,718,5255,11470,17883,44576
대성홀딩스(주),016710,2012/12,5929,2275,7405,11668,8001,38861
대성홀딩스(주),016710,2013/12,5905,2453,9303,11685,7167,43684
대성홀딩스(주),016710,2014/12,5680,2695,4021,10633,6889,42238
대성홀딩스(주),016710,2015/12,4894,1718,2432,8823,5111,33899
대성홀딩스(주),016710,2016/12,4240,1886,7607,7511,4673,30839
대성홀딩스(주),016710,2017/12,3729,1534,6667,6501,3894,33686
대성홀딩스(주),016710,2018/12,3843,1170,7178,6628,3905,30098
대성홀딩스(주),016710,2019/12,3243,297,3312,6544,2960,24244
대성홀딩스(주),016710,2020/12,2612,147,20399,6093,2168,57412
대성홀딩스(주),016710,2021/12,1979,125,7492,4631,1652,31886
대영포장(주),014160,2011/12,5162,130,-3885,,,
대영포장(주),014160,2012/12,3652,2892,16328,,,
대영포장(주),014160,2013/12,2349,995,8647,,,
대영포장(주),014160,2014/12,1923,29,9053,,,
대영포장(주),014160,2015/12,2792,9,-9349,,,
대영포장(주),014160,2016/12,919,1882,15514,,,
대영포장(주),014160,2017/12,767,5,-3793,,,
대영포장(주),014160,2018/12,1188,16,9104,,,
대영포장(주),014160,2019/12,1056,62,13788,,,
대영포장(주),014160,2020/12,475,57,4442,,,
대영포장(주),014160,2021/12,837,197,13361,,,
대우자동차판매(주),004550,2011/12,215759,289743,-21301,216960,290259,-21960
대우전자부품(주),009320,2011/12,1242,66,-7806,1309,30,-5596
대우전자부품(주),009320,2012/12,1069,96,-578,1135,51,-3291
대우전자부품(주),009320,2013/12,1027,53,-1972,1082,8,-3228
대우전자부품(주),009320,2014/12,1247,66,28,1251,35,-380
대우전자부품(주),009320,2015/12,1116,24,1559,1119,10,1246
대우전자부품(주),009320,2016/12,796,35,1271,808,21,1707
대우전자부품(주),009320,2017/12,492,40,2321,479,32,1908
대우전자부품(주),009320,2018/12,675,69,877,,,
대우전자부품(주),009320,2019/12,878,127,-2449,,,
대우전자부품(주),009320,2020/12,784,52,-3148,,,
대우전자부품(주),009320,2021/12,947,74,154,,,
대우조선해양(주),042660,2011/12,61482,162557,967910,119120,141264,903513
대우조선해양(주),042660,2012/12,103571,130063,-335943,154974,141642,-293220
대우조선해양(주),042660,2013/12,92498,99982,-1139371,153322,106732,-1124115
대우조선해양(주),042660,2014/12,99467,46722,-1122941,140349,50191,-1010005
대우조선해양(주),042660,2015/12,356412,13001,-3342442,186876,21857,-3124361
대우조선해양(주),042660,2016/12,188356,16531,-2080504,115345,33748,-1961657
대우조선해양(주),042660,2017/12,33016,1467634,1280453,46550,1449884,1189045
대우조선해양(주),042660,2018/12,176144,95900,982127,182202,62206,367707
대우조선해양(주),042660,2019/12,164326,94946,-59542,167796,91625,-48897
대우조선해양(주),042660,2020/12,426634,535386,114837,441708,544507,78311
대우조선해양(주),042660,2021/12,755732,275442,-1703574,761410,277458,-1727459
대원강업(주),000430,2011/12,6383,273,30626,12362,751,58663
대원강업(주),000430,2012/12,5779,309,34284,11941,979,63724
대원강업(주),000430,2013/12,5726,257,28175,15680,4077,53207
대원강업(주),000430,2014/12,8339,234,10074,18549,2668,23752
대원강업(주),000430,2015/12,5832,165,30784,19472,3461,37552
대원강업(주),000430,2016/12,5136,100,31161,15477,2302,57220
대원강업(주),000430,2017/12,4891,115,17769,13731,2494,29687
대원강업(주),000430,2018/12,3081,112,18483,12981,2551,31432
대원강업(주),000430,2019/12,2189,175,17984,10677,2244,33001
대원강업(주),000430,2020/12,1878,236,9229,13199,1718,-2895
대원강업(주),000430,2021/12,1748,301,9592,7775,1231,-6610
대원전선(주),006340,2011/12,4347,1254,2920,4366,1254,2726
대원전선(주),006340,2012/12,2576,1564,4518,2611,1574,4132
대원전선(주),006340,2013/12,4083,1211,2353,4237,1130,3518
대원전선(주),006340,2014/12,2651,1080,451,3099,922,2073
대원전선(주),006340,2015/12,2200,751,3301,2743,646,6619
대원전선(주),006340,2016/12,2125,804,2783,2631,759,2615
대원전선(주),006340,2017/12,1447,641,4197,1674,698,4971
대원전선(주),006340,2018/12,1726,581,2159,1846,671,2534
대원전선(주),006340,2019/12,1855,944,-799,1958,1005,-915
대원전선(주),006340,2020/12,1081,225,2863,1146,267,3054
대원전선(주),006340,2021/12,2146,103,1020,2173,169,1108
대원제약(주),003220,2011/12,367,355,12978,370,356,12529
대원제약(주),003220,2012/12,987,686,12311,989,695,12555
대원제약(주),003220,2013/12,219,747,15692,240,752,15602
대원제약(주),003220,2014/12,150,1003,21366,150,977,21124
대원제약(주),003220,2015/12,40,433,24492,40,419,23247
대원제약(주),003220,2016/12,0,243,26471,0,227,27751
대원제약(주),003220,2017/12,151,270,22425,151,226,23525
대원제약(주),003220,2018/12,661,656,31200,665,591,31210
대원제약(주),003220,2019/12,1289,1676,35492,1292,1569,35372
대원제약(주),003220,2020/12,2065,3219,23726,2069,3067,23642
대원제약(주),003220,2021/12,4360,2446,17579,4605,2260,17136
대원화성(주),024890,2011/12,2979,973,-11482,3336,422,-6721
대원화성(주),024890,2012/12,3676,584,-1809,3999,48,-5141
대원화성(주),024890,2013/12,3285,455,-4980,3439,36,-786
대원화성(주),024890,2014/12,2675,360,7363,2862,49,7281
대원화성(주),024890,2015/12,1639,404,11305,1807,66,13018
대원화성(주),024890,2016/12,840,507,7523,1262,249,9358
대원화성(주),024890,2017/12,767,351,1481,1219,101,4177
대원화성(주),024890,2018/12,751,252,1098,1147,130,1856
대원화성(주),024890,2019/12,854,303,5847,1377,304,6754
대원화성(주),024890,2020/12,895,117,-2430,1148,118,-1700
대원화성(주),024890,2021/12,918,122,-9138,1089,122,-8561
대창단조(주),015230,2011/12,4417,3217,26326,5672,4035,31537
대창단조(주),015230,2012/12,2592,1807,29419,2769,1621,30669
대창단조(주),015230,2013/12,1067,1692,22747,1212,1799,23196
대창단조(주),015230,2014/12,1110,1991,18850,1316,2073,21811
대창단조(주),015230,2015/12,893,2218,19672,1493,2361,22066
대창단조(주),015230,2016/12,1848,3071,19393,2195,3341,18622
대창단조(주),015230,2017/12,3659,1574,13730,3857,1882,18053
대창단조(주),015230,2018/12,1700,3164,11046,2036,2896,16740
대창단조(주),015230,2019/12,1724,4152,14394,2109,3893,21755
대창단조(주),015230,2020/12,3777,2958,10843,4205,4162,21116
대창단조(주),015230,2021/12,1149,4205,20917,1511,4528,36864
대한방직(주),001070,2011/12,6686,482,-13657,7443,470,-17323
대한방직(주),001070,2012/12,6954,347,-12077,7500,237,-19308
대한방직(주),001070,2013/12,6235,289,7229,6728,184,3882
대한방직(주),001070,2014/12,6487,345,-27760,6850,275,-16964
대한방직(주),001070,2015/12,5815,240,-3211,6174,241,-7578
대한방직(주),001070,2016/12,5767,217,296,6018,219,-4002
대한방직(주),001070,2017/12,5280,200,-21019,5455,215,-13649
대한방직(주),001070,2018/12,4686,392,1296,4664,265,10286
대한방직(주),001070,2019/12,892,713,-23133,894,716,-16694
대한방직(주),001070,2020/12,1356,341,3131,1635,656,3878
대한방직(주),001070,2021/12,794,512,1721,796,513,2081
대한유화(주),006650,2011/12,31769,17504,36050,32292,17515,38342
대한유화(주),006650,2012/12,23218,10093,-13618,23624,10095,-11750
대한유화(주),006650,2013/12,22775,13080,26953,23073,13084,56780
대한유화(주),006650,2014/12,16850,11454,75890,17105,11457,80253
대한유화(주),006650,2015/12,18866,11178,261804,19047,9988,268702
대한유화(주),006650,2016/12,11496,14995,352630,11618,12298,360205
대한유화(주),006650,2017/12,12451,9761,269894,12517,6847,280104
대한유화(주),006650,2018/12,13150,14326,326213,13182,10978,336365
대한유화(주),006650,2019/12,9804,13240,119132,9805,9886,127721
대한유화(주),006650,2020/12,12655,11797,154950,12626,8879,167737
대한유화(주),006650,2021/12,8795,20222,189466,9922,16739,198183
대한전선(주),001440,2011/12,489564,218005,-223871,452549,108013,-326434
대한전선(주),001440,2012/12,429269,100297,-323736,449543,102469,-455676
대한전선(주),001440,2013/12,459053,31118,-642018,290793,45094,-524780
대한전선(주),001440,2014/12,212303,20566,-186759,142328,53652,-144160
대한전선(주),001440,2015/12,245045,56507,-53029,205583,37544,-63881
대한전선(주),001440,2016/12,55578,30411,13023,60595,20251,-12440
대한전선(주),001440,2017/12,74891,23147,-13072,76488,20190,-46683
대한전선(주),001440,2018/12,52485,15791,5723,53954,11983,-1390
대한전선(주),001440,2019/12,55537,10585,-12034,56466,10478,6271
대한전선(주),001440,2020/12,55520,35685,15882,56552,35887,-4986
대한전선(주),001440,2021/12,34811,8347,18582,36711,8815,22602
대한제강(주),084010,2011/12,11841,6579,14097,13948,6660,10523
대한제강(주),084010,2012/12,6929,9348,39324,9679,9407,38877
대한제강(주),084010,2013/12,7235,6006,21162,10593,6111,19968
대한제강(주),084010,2014/12,8861,2262,-1664,11784,2442,658
대한제강(주),084010,2015/12,7664,1533,45091,9983,1729,47434
대한제강(주),084010,2016/12,2620,3840,48038,5034,3931,52398
대한제강(주),084010,2017/12,2710,2995,36092,4878,3254,39968
대한제강(주),084010,2018/12,1265,2978,-24184,3384,3107,-17989
대한제강(주),084010,2019/12,2323,3630,28573,4040,3799,36787
