회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
진원생명과학(주),011000,2021/12,-98751,-99323,232330,249495,-22265,-4849,34221,38700
진흥기업(주),002780,2011/12,-338228,-338228,662521,662748,-65100,-59404,547347,556397
진흥기업(주),002780,2012/12,-423056,-423056,540235,540236,36661,35973,466812,466812
진흥기업(주),002780,2013/12,-185168,-185168,487789,487801,4952,4846,479224,479647
진흥기업(주),002780,2014/12,-33793,-33793,442127,442127,11791,11750,638102,638102
진흥기업(주),002780,2015/12,-44233,-44233,530468,530472,101060,100208,727826,727826
진흥기업(주),002780,2016/12,-92206,-92206,302104,302078,-42725,-42775,646579,646579
진흥기업(주),002780,2017/12,-70026,-69951,313579,313602,-11151,-11424,573310,573310
진흥기업(주),002780,2018/12,-945,,366242,,24271,,671155,
진흥기업(주),002780,2019/12,17814,,325811,,-43915,,546534,
진흥기업(주),002780,2020/12,38616,,282917,,41218,,377247,
진흥기업(주),002780,2021/12,90757,,334617,,51377,,444245,
참엔지니어링(주),009310,2011/12,36598,32907,191184,209209,8237,10018,200446,211373
참엔지니어링(주),009310,2012/12,12760,10339,185344,195191,-957,-7344,50862,86043
참엔지니어링(주),009310,2013/12,13930,16831,176266,533445,7505,8719,90037,135906
참엔지니어링(주),009310,2014/12,-6159,-3929,178651,588305,-1065,-1537,80515,133932
참엔지니어링(주),009310,2015/12,-60747,-51945,150842,643324,-1558,35129,128773,196879
참엔지니어링(주),009310,2016/12,-59704,-46102,177002,687008,3088,-4788,110415,184833
참엔지니어링(주),009310,2017/12,-55676,-37824,159198,746878,-10668,40310,211235,276337
참엔지니어링(주),009310,2018/12,-37773,-17946,160745,769729,-20927,-23794,143597,221540
참엔지니어링(주),009310,2019/12,-57769,-37810,120875,715418,-10115,-3621,49383,112514
참엔지니어링(주),009310,2020/12,-58367,-33089,139613,750575,8824,7974,107960,168673
참엔지니어링(주),009310,2021/12,-59250,-35495,111243,699102,-5800,-6874,90284,150563
컨버즈(주),109070,2011/12,-7303,,146573,,6591,,119580,
컨버즈(주),109070,2012/12,-17929,,105726,,3791,,91020,
컨버즈(주),109070,2013/12,-26866,,74488,,-1487,,56437,
컨버즈(주),109070,2014/12,-31958,,67496,,-569,,50354,
컨버즈(주),109070,2015/12,-37557,,68293,,744,,48044,
컨버즈(주),109070,2016/12,-55145,-53924,50219,78594,-3946,-3946,45975,45975
컨버즈(주),109070,2017/12,-61472,-66106,56316,64607,-786,-1369,63032,90656
컨버즈(주),109070,2018/12,-77595,-80084,56084,67467,-10423,-10535,73830,89103
컨버즈(주),109070,2019/12,-101152,-101344,26048,27367,-5222,-5275,43614,45783
컨버즈(주),109070,2020/12,-108651,-108296,18461,31795,-3451,-3663,16831,20471
컨버즈(주),109070,2021/12,-109885,-109574,31654,33045,-982,1642,31858,40868
케이비아이동국실업(주),001620,2011/12,84572,124163,200628,293235,34145,39245,234948,342579
케이비아이동국실업(주),001620,2012/12,90614,136338,218954,316805,2806,13031,261817,393422
케이비아이동국실업(주),001620,2013/12,94955,157462,281544,485294,6584,6753,257559,465193
케이비아이동국실업(주),001620,2014/12,85692,151693,290509,516397,16534,15119,295918,672331
케이비아이동국실업(주),001620,2015/12,89046,157221,311126,570697,18885,37676,323653,622317
케이비아이동국실업(주),001620,2016/12,93025,171813,325730,631022,22997,6179,277009,625957
케이비아이동국실업(주),001620,2017/12,89344,137990,311385,549098,10873,71345,285299,601955
케이비아이동국실업(주),001620,2018/12,92985,138583,350181,570273,18535,50747,335019,650874
케이비아이동국실업(주),001620,2019/12,93337,136231,374355,559688,13297,42600,340566,615578
케이비아이동국실업(주),001620,2020/12,95443,126083,382314,566142,14882,24935,317443,530787
케이비아이동국실업(주),001620,2021/12,92647,104102,392212,568005,7497,-11833,361613,521441
케이씨그린홀딩스(주),009440,2011/12,44121,59431,139198,416823,5909,34413,15194,320437
케이씨그린홀딩스(주),009440,2012/12,49355,80343,136987,485305,4193,13344,13501,502630
케이씨그린홀딩스(주),009440,2013/12,55531,87831,141919,429934,5710,15411,22966,487272
케이씨그린홀딩스(주),009440,2014/12,58038,83986,142078,437509,2484,26753,24141,384115
케이씨그린홀딩스(주),009440,2015/12,62359,97383,144368,450315,4149,38985,19766,377660
케이씨그린홀딩스(주),009440,2016/12,67601,100620,146132,462751,1642,35017,14928,391371
케이씨그린홀딩스(주),009440,2017/12,73035,104265,159811,519934,-3727,14592,16627,352407
케이씨그린홀딩스(주),009440,2018/12,73409,113485,155811,670840,2950,1356,12902,534721
케이씨그린홀딩스(주),009440,2019/12,72513,118632,154672,816144,2735,95417,13684,698943
케이씨그린홀딩스(주),009440,2020/12,67755,79854,147004,758996,2434,-58163,14342,680448
케이씨그린홀딩스(주),009440,2021/12,70571,80558,158028,906606,6879,96810,12811,750828
케이씨코트렐(주),119650,2011/12,36643,,173468,,14425,,211359,
케이씨코트렐(주),119650,2012/12,49036,,235467,,-19370,,332120,
케이씨코트렐(주),119650,2013/12,47231,47836,162642,163670,-18036,-17077,290178,290868
케이씨코트렐(주),119650,2014/12,34404,36311,169276,170694,4758,4603,208060,209676
케이씨코트렐(주),119650,2015/12,29707,31123,141282,146744,-947,-1874,184369,186774
케이씨코트렐(주),119650,2016/12,32072,33149,147016,153491,10729,11938,171197,179278
케이씨코트렐(주),119650,2017/12,37746,40463,170100,180256,4570,3016,150656,168470
케이씨코트렐(주),119650,2018/12,37334,41544,205880,219471,-3283,-6770,152841,182044
케이씨코트렐(주),119650,2019/12,36716,41710,308085,332020,51672,50314,281260,300552
케이씨코트렐(주),119650,2020/12,-27203,-22611,260126,281918,-84078,-84351,303186,327909
케이씨코트렐(주),119650,2021/12,-19024,-10500,355567,385077,58139,59300,330156,355035
케이알모터스(주),000040,2011/12,18412,14845,139616,133338,-8265,-8430,124259,127720
케이알모터스(주),000040,2012/12,12089,7236,126906,119327,-3589,-4566,96940,97927
케이알모터스(주),000040,2013/12,1299,1299,116932,116932,886,845,97371,99553
케이알모터스(주),000040,2014/12,-13061,-12968,136685,136844,-32451,-32833,79568,79746
케이알모터스(주),000040,2015/12,-28674,-29032,157781,157560,-19467,-19478,80853,80659
케이알모터스(주),000040,2016/12,-40222,-39502,143303,148874,-14577,-9350,84084,84775
케이알모터스(주),000040,2017/12,-61913,-70189,127527,108443,-10460,-4732,21638,41662
케이알모터스(주),000040,2018/12,-37236,-52515,157329,154901,-4175,-13445,27599,36563
케이알모터스(주),000040,2019/12,-66621,-93737,144331,144081,-10649,-7079,37366,132579
케이알모터스(주),000040,2020/12,-104352,-102022,91268,155873,-5928,8847,20218,117834
케이알모터스(주),000040,2021/12,-28766,-28670,92594,168437,-2985,-10038,16967,133510
케이지케미칼(주),001390,2011/12,123038,137358,486758,854040,-5620,12312,278261,561281
케이지케미칼(주),001390,2012/12,108414,142128,429802,801412,10210,47679,287879,758748
케이지케미칼(주),001390,2013/12,98014,144912,286622,911142,10848,62463,201161,850561
케이지케미칼(주),001390,2014/12,92519,147440,271033,928918,9614,-5547,168409,877572
케이지케미칼(주),001390,2015/12,96192,160868,271433,1142453,13795,-52793,167352,1014475
케이지케미칼(주),001390,2016/12,103123,170061,277130,1263529,9225,75892,164827,1031450
케이지케미칼(주),001390,2017/12,106343,171700,309978,1480673,2054,189469,167311,1099485
케이지케미칼(주),001390,2018/12,98935,169814,285983,1508599,-74,58934,167223,1282777
케이지케미칼(주),001390,2019/12,84295,260918,310219,4151542,1770,146746,153280,2068395
케이지케미칼(주),001390,2020/12,70017,304331,288997,4323538,13035,310298,143438,3686350
케이지케미칼(주),001390,2021/12,78771,374610,328114,4884892,14715,147350,160140,4931505
케이카(주),381970,2017/12,,,,,,,,
케이카(주),381970,2018/12,,,,,,,,
케이카(주),381970,2019/12,14954,,320015,,6365,,1185355,
케이카(주),381970,2020/12,137552,,342314,,33470,,1323114,
케이카(주),381970,2021/12,148461,,550024,,6866,,1902394,
케이피엑스케미칼(주),025000,2011/12,235178,243121,405574,444990,20878,26122,670644,780390
케이피엑스케미칼(주),025000,2012/12,265545,273333,416062,450374,30392,33624,657143,761990
케이피엑스케미칼(주),025000,2013/12,275155,284036,436450,471663,16451,18910,664132,781545
케이피엑스케미칼(주),025000,2014/12,302416,314962,472048,512062,36018,37076,691966,826734
케이피엑스케미칼(주),025000,2015/12,324437,340799,457383,507601,35600,42445,607749,743949
케이피엑스케미칼(주),025000,2016/12,346530,365433,483099,531964,65203,63555,503958,647362
케이피엑스케미칼(주),025000,2017/12,362408,382274,498489,548114,34583,39339,533578,703677
케이피엑스케미칼(주),025000,2018/12,366017,387189,486105,535273,17792,21433,577454,766682
케이피엑스케미칼(주),025000,2019/12,394169,417869,485101,537886,59824,65507,606832,765712
케이피엑스케미칼(주),025000,2020/12,442998,475693,573585,637004,100864,106653,573784,746662
케이피엑스케미칼(주),025000,2021/12,475510,511620,699885,777143,9674,11956,776205,1020786
케이피엑스홀딩스(주),092230,2011/12,126767,267664,375466,1133172,11044,33567,14423,1216608
케이피엑스홀딩스(주),092230,2012/12,133915,276847,380998,1224859,12839,89530,12548,1319019
케이피엑스홀딩스(주),092230,2013/12,141580,273325,385256,1180182,15517,42294,18153,1225947
케이피엑스홀딩스(주),092230,2014/12,110668,291560,364466,1154029,10922,92991,11783,1106720
케이피엑스홀딩스(주),092230,2015/12,130786,317375,377962,1171163,6083,60716,14106,1013971
케이피엑스홀딩스(주),092230,2016/12,132924,338430,379654,1209889,7807,99158,11957,937649
케이피엑스홀딩스(주),092230,2017/12,152867,372191,409732,1512487,17849,62192,17854,753326
케이피엑스홀딩스(주),092230,2018/12,153425,365395,398261,1416577,11986,43400,15155,1022420
케이피엑스홀딩스(주),092230,2019/12,157506,388979,406232,1448992,4854,90483,13662,1010321
케이피엑스홀딩스(주),092230,2020/12,242030,519226,536603,1698659,-23706,89607,77880,953180
케이피엑스홀딩스(주),092230,2021/12,271184,552324,527206,1814858,-41153,-23809,131413,1238702
코리아오토글라스(주),152330,2011/12,87962,,330005,,35711,,369201,
코리아오토글라스(주),152330,2012/12,87590,,360140,,48566,,390430,
코리아오토글라스(주),152330,2013/12,111438,,361175,,72448,,390042,
코리아오토글라스(주),152330,2014/12,116560,,374017,,54542,,429725,
코리아오토글라스(주),152330,2015/12,137902,,391793,,61286,,437147,
코리아오토글라스(주),152330,2016/12,179154,179290,459963,483881,45147,45251,438804,440225
코리아오토글라스(주),152330,2017/12,218197,,523829,,102730,,472149,
코리아오토글라스(주),152330,2018/12,244995,,564320,,58499,,438709,
코리아오토글라스(주),152330,2019/12,260874,,497891,,71169,,456034,
코스맥스(주),192820,2014/12,14583,15728,209929,325702,6553,1170,246823,336230
코스맥스(주),192820,2015/12,31776,31950,266152,438932,4746,-6503,372482,533343
코스맥스(주),192820,2016/12,58367,58084,431150,665916,18962,23469,505505,756964
코스맥스(주),192820,2017/12,58442,65190,515856,934019,17191,-6617,528204,883950
코스맥스(주),192820,2018/12,75903,134760,613713,1061541,-20450,-54592,679385,1259717
코스맥스(주),192820,2019/12,163466,161503,750534,1204354,54852,74567,739011,1330653
코스맥스(주),192820,2020/12,117212,173755,739511,1189043,15643,41460,765400,1382881
코스맥스(주),192820,2021/12,137648,248088,932063,1411929,89719,100046,853145,1591488
코스맥스비티아이(주),044820,2011/12,34260,39494,156896,199267,15960,16793,176880,244001
코스맥스비티아이(주),044820,2012/12,44007,56024,178117,241673,4687,11545,215611,312552
코스맥스비티아이(주),044820,2013/12,56350,74283,186000,307949,19567,13461,260701,379008
코스맥스비티아이(주),044820,2014/12,60221,74011,264277,405561,4485,6052,4643,135907
코스맥스비티아이(주),044820,2015/12,61634,72092,299649,544563,-1772,23905,14441,199869
코스맥스비티아이(주),044820,2016/12,65667,85816,349241,670708,1937,12760,23281,266925
코스맥스비티아이(주),044820,2017/12,67076,94186,397927,740813,-2233,10890,30647,298287
코스맥스비티아이(주),044820,2018/12,68204,101738,434005,879814,-2822,-1358,56305,438275
코스맥스비티아이(주),044820,2019/12,71953,99444,429928,892716,4031,-5675,67200,468353
코스맥스비티아이(주),044820,2020/12,72205,89120,426981,881565,18185,41467,71930,525904
코스맥스비티아이(주),044820,2021/12,75277,101017,472500,954665,8191,-22,89671,575998
코스모신소재(주),005070,2011/12,33207,,218465,,-7046,,157586,
코스모신소재(주),005070,2012/12,17177,,233864,,-9364,,129111,
코스모신소재(주),005070,2013/12,8736,,274133,,-14223,,153282,
코스모신소재(주),005070,2014/12,-15675,,265169,,4225,,149343,
코스모신소재(주),005070,2015/12,-42278,,222555,,10088,,133424,
코스모신소재(주),005070,2016/12,-42146,,229677,,10696,,190281,
코스모신소재(주),005070,2017/12,-34861,,197678,,-1247,,314605,
코스모신소재(주),005070,2018/12,-27120,,237348,,9724,,534011,
코스모신소재(주),005070,2019/12,-540,,264756,,29,,243905,
코스모신소재(주),005070,2020/12,14143,,362323,,-1879,,204253,
코스모신소재(주),005070,2021/12,27936,,348483,,26044,,305893,
코스모화학(주),005420,2011/12,14560,,527600,,-10668,,172363,
코스모화학(주),005420,2012/12,-3752,,519898,,-2156,,180207,
코스모화학(주),005420,2013/12,2022,11336,513672,764171,23420,6940,162610,315362
코스모화학(주),005420,2014/12,-44592,-34392,558677,808937,53849,58074,136174,281849
코스모화학(주),005420,2015/12,-138749,-138109,421946,630471,-12536,-2074,121159,250019
코스모화학(주),005420,2016/12,-106431,-105077,262202,478104,-27545,-16849,96238,286513
코스모화학(주),005420,2017/12,-85823,-84330,241006,454836,-25487,-34928,110534,431647
코스모화학(주),005420,2018/12,-91597,-101323,238680,492981,255,703,112397,678094
코스모화학(주),005420,2019/12,-45238,-49766,261482,517012,7702,7762,122769,406823
코스모화학(주),005420,2020/12,-27079,-28974,308167,668524,11481,3930,112795,355502
코스모화학(주),005420,2021/12,-24796,-20703,351543,681344,219,30392,169478,512614
코오롱글로벌(주),003070,2011/12,54481,41204,2566711,2793466,64826,59043,1450230,1519723
코오롱글로벌(주),003070,2012/12,16309,6871,2568634,2761407,33180,32469,3660114,4297307
코오롱글로벌(주),003070,2013/12,-62459,-65383,2269049,2439993,-29499,21824,3063287,3662760
코오롱글로벌(주),003070,2014/12,-35361,-20816,2080410,2218075,-67281,-57306,2806793,3362945
코오롱글로벌(주),003070,2015/12,175246,186519,1972564,1979654,191755,188192,3008627,3029126
코오롱글로벌(주),003070,2016/12,170900,181573,2064215,2083700,94752,97892,3158033,3185076
코오롱글로벌(주),003070,2017/12,187002,194634,2235230,2263441,51147,38513,3555315,3653606
코오롱글로벌(주),003070,2018/12,178786,189787,1986635,2033409,9756,9025,3257682,3358253
코오롱글로벌(주),003070,2019/12,225348,212959,2094859,2205365,143419,148212,3433751,3484146
코오롱글로벌(주),003070,2020/12,297136,278722,2289479,2469881,302564,301633,3802885,3928224
코오롱글로벌(주),003070,2021/12,423303,408314,2388513,2575746,172393,199351,4228724,4749508
코오롱머티리얼(주),144620,2011/12,63499,,278212,,-2078,,641235,
코오롱머티리얼(주),144620,2012/12,65771,,294214,,-5091,,543955,
코오롱머티리얼(주),144620,2013/12,73647,,302393,,17415,,546899,
코오롱머티리얼(주),144620,2014/12,61332,,294659,,-20069,,479689,
코오롱머티리얼(주),144620,2015/12,51342,,303503,,-15603,,372830,
코오롱머티리얼(주),144620,2016/12,53563,,288175,,-4194,,338914,
코오롱머티리얼(주),144620,2017/12,-4286,,255085,,-655,,354460,
코오롱머티리얼(주),144620,2018/12,-82410,,206700,,-10874,,388282,
코오롱머티리얼(주),144620,2019/12,-126315,,124961,,-18816,,99304,
코오롱머티리얼(주),144620,2020/12,-139832,,107979,,-8235,,68073,
코오롱인더스트리(주),120110,2011/12,450285,668397,3578932,4797614,243266,325497,4063829,5420116
