회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
(주)대웅제약,069620,2015/12,1378,77155000,2002/10/02,7.06,50.34
(주)대웅제약,069620,2016/12,1524,84856000,2002/10/02,2.86,50.24
(주)대웅제약,069620,2017/12,1463,83483669,2002/10/02,6.19,50.21
(주)대웅제약,069620,2018/12,1395,92427000,2002/10/02,4.13,50.81
(주)대웅제약,069620,2019/12,1464,94996000,2002/10/02,6.31,51.33
(주)대웅제약,069620,2020/12,1415,92836000,2002/10/02,4.88,54.55
(주)대웅제약,069620,2021/12,1510,101560000,2002/10/02,6.71,57.16
(주)대유에이텍,002880,2011/12,283,9139690,1960/01/16,0.77,45.42
(주)대유에이텍,002880,2012/12,335,14284443,1960/01/16,0.42,46.47
(주)대유에이텍,002880,2013/12,382,16649962,1960/01/16,0.76,47.12
(주)대유에이텍,002880,2014/12,386,13800831,1960/01/16,3.42,47.3
(주)대유에이텍,002880,2015/12,301,13106614,1960/01/16,2.45,46.01
(주)대유에이텍,002880,2016/12,299,17803593,1960/01/16,2.06,46.31
(주)대유에이텍,002880,2017/12,288,15402764,1960/01/16,1.92,47.87
(주)대유에이텍,002880,2018/12,291,18509969,1960/01/16,0.54,53.18
(주)대유에이텍,002880,2019/12,327,19767301,1960/01/16,2.07,53.34
(주)대유에이텍,002880,2020/12,304,21374270,1960/01/16,1.88,55.35
(주)대유에이텍,002880,2021/12,340,23215783,1960/01/16,1.62,51.2
(주)대유플러스,000300,2011/12,389,12815703,1967/12/30,1.3,44.8
(주)대유플러스,000300,2012/12,449,15367179,1967/12/30,1.06,39.77
(주)대유플러스,000300,2013/12,503,17306539,1967/12/30,0.64,40.16
(주)대유플러스,000300,2014/12,159,5491492,1967/12/30,4.16,41.13
(주)대유플러스,000300,2015/12,174,5211616,1967/12/30,1.85,41.4
(주)대유플러스,000300,2016/12,50,2698121,1967/12/30,3.22,42.04
(주)대유플러스,000300,2017/12,52,3488649,1967/12/30,1.8,42.77
(주)대유플러스,000300,2018/12,118,5984729,1967/12/30,1.93,50.39
(주)대유플러스,000300,2019/12,129,6605769,1967/12/30,2.41,48.15
(주)대유플러스,000300,2020/12,123,7893151,1967/12/30,2.45,46.01
(주)대유플러스,000300,2021/12,182,8899435,1967/12/30,1.48,44.29
(주)대창,012800,2011/12,312,13818216,1974/04/16,1.65,30.37
(주)대창,012800,2012/12,362,15632437,1974/04/16,5.07,32.7
(주)대창,012800,2013/12,334,15898091,1974/04/16,3.58,36.72
(주)대창,012800,2014/12,407,18809152,1974/04/16,2.35,38.7
(주)대창,012800,2015/12,391,19741984,1974/04/16,1.81,38.7
(주)대창,012800,2016/12,360,14977415,1974/04/16,4.68,38.7
(주)대창,012800,2017/12,363,18696384,1974/04/16,2.57,38.7
(주)대창,012800,2018/12,388,19033493,1974/04/16,4.49,32.7
(주)대창,012800,2019/12,396,20773874,1974/04/16,1.16,38.7
(주)대창,012800,2020/12,383,21451769,1974/04/16,1.39,38.7
(주)대창,012800,2021/12,387,24959933,1974/04/16,1.83,39.05
(주)대한항공,003490,2011/12,18191,1132047000,1962/06/19,15.07,25.61
(주)대한항공,003490,2012/12,18374,1104857622,1962/06/19,14.92,25.67
(주)대한항공,003490,2013/12,18347,1175953000,1962/06/19,11.45,32.08
(주)대한항공,003490,2014/12,18224,1127750473,1962/06/19,18.44,43.56
(주)대한항공,003490,2015/12,18481,1170700923,1962/06/19,15.22,35.6
(주)대한항공,003490,2016/12,18620,1241390920,1962/06/19,17.08,33.35
(주)대한항공,003490,2017/12,18330,1308370372,1962/06/19,15.04,33.34
(주)대한항공,003490,2018/12,18770,1517186047,1962/06/19,20.41,33.34
(주)대한항공,003490,2019/12,19063,1540861920,1962/06/19,17.93,33.34
(주)대한항공,003490,2020/12,18518,1262730669,1962/06/19,12.26,31.13
(주)대한항공,003490,2021/12,17992,1238241581,1962/06/19,11.93,28.6
(주)대현,016090,2011/12,406,15803000,1982/05/25,1.53,48.07
(주)대현,016090,2012/12,454,17711000,1982/05/25,1.52,48
(주)대현,016090,2013/12,477,19587000,1982/05/25,2.81,46.56
(주)대현,016090,2014/12,501,21511000,1982/05/25,6.13,46.56
(주)대현,016090,2015/12,501,21705000,1982/05/25,3.39,46.59
(주)대현,016090,2016/12,502,23787000,1982/05/25,8.06,46.4
(주)대현,016090,2017/12,502,25431000,1982/05/25,4.96,46.4
(주)대현,016090,2018/12,497,29113000,1982/05/25,6.27,47.45
(주)대현,016090,2019/12,461,29240000,1982/05/25,7.78,47.28
(주)대현,016090,2020/12,468,26075000,1982/05/25,6.8,47.28
(주)대현,016090,2021/12,460,23684000,1982/05/25,12.01,47.28
(주)대호에이엘,069460,2011/12,170,7441321,2002/10/01,0.13,39.93
(주)대호에이엘,069460,2012/12,176,8096147,2002/10/01,0.16,39.93
(주)대호에이엘,069460,2013/12,175,8322724,2002/10/01,2.36,33
(주)대호에이엘,069460,2014/12,173,9141473,2002/10/01,3.16,33
(주)대호에이엘,069460,2015/12,169,8846550,2002/10/01,0.33,33.05
(주)대호에이엘,069460,2016/12,168,9427517,2002/10/01,1.25,33
(주)대호에이엘,069460,2017/12,172,10128472,2002/10/01,0.95,33
(주)대호에이엘,069460,2018/12,168,10574281,2002/10/01,0.56,33
(주)대호에이엘,069460,2019/12,160,11643553,2002/10/01,1.5,19.48
(주)대호에이엘,069460,2020/12,161,12066363,2002/10/01,1.56,19.48
(주)대호에이엘,069460,2021/12,165,12645321,2002/10/01,0.56,14.15
(주)더블유게임즈,192080,2014/12,,,2012/04/27,,
(주)더블유게임즈,192080,2015/12,152,7193000,2012/04/27,,43.3
(주)더블유게임즈,192080,2016/12,163,9647000,2012/04/27,,43.13
(주)더블유게임즈,192080,2017/12,191,10526000,2012/04/27,,43.81
(주)더블유게임즈,192080,2018/12,232,14087000,2012/04/27,13.01,44.68
(주)더블유게임즈,192080,2019/12,248,16189000,2012/04/27,15.28,43.51
(주)더블유게임즈,192080,2020/12,265,19415000,2012/04/27,14.71,43.73
(주)더블유게임즈,192080,2021/12,280,19528000,2012/04/27,9.46,43.48
(주)더존비즈온,012510,2011/12,608,20252933,1977/08/20,7.42,32.09
(주)더존비즈온,012510,2012/12,592,18800734,1977/08/20,3.95,32.08
(주)더존비즈온,012510,2013/12,627,23209176,1977/08/20,4.55,32.06
(주)더존비즈온,012510,2014/12,1017,25470782,1977/08/20,9.15,40.31
(주)더존비즈온,012510,2015/12,1001,40108479,1977/08/20,11.83,38.45
(주)더존비즈온,012510,2016/12,1042,43385896,1977/08/20,22.54,38.23
(주)더존비즈온,012510,2017/12,1243,50066149,1977/08/20,36.1,37.88
(주)더존비즈온,012510,2018/12,1363,58768237,1977/08/20,39.74,37.41
(주)더존비즈온,012510,2019/12,1436,65403000,1977/08/20,45.67,35.13
(주)더존비즈온,012510,2020/12,1645,76377000,1977/08/20,45.81,34.62
(주)더존비즈온,012510,2021/12,1670,83739000,1977/08/20,39.94,29.74
(주)덕성,004830,2011/12,162,4590439,1966/11/10,0.01,31.16
(주)덕성,004830,2012/12,173,5263766,1966/11/10,0.12,31.16
(주)덕성,004830,2013/12,180,5963220,1966/11/10,1.63,31.16
(주)덕성,004830,2014/12,185,6368167,1966/11/10,0.65,31.16
(주)덕성,004830,2015/12,171,5590282,1966/11/10,0.55,31.16
(주)덕성,004830,2016/12,181,5994408,1966/11/10,3.96,29.73
(주)덕성,004830,2017/12,189,6384943,1966/11/10,2.46,25.45
(주)덕성,004830,2018/12,174,6033150,1966/11/10,1.5,25.45
(주)덕성,004830,2019/12,196,6150197,1966/11/10,3.07,25.45
(주)덕성,004830,2020/12,193,6457948,1966/11/10,0.58,25.45
(주)덕성,004830,2021/12,179,6393615,1966/11/10,1.1,21.11
(주)덴티움,145720,2011/12,,,2000/06/07,,
(주)덴티움,145720,2012/12,,,2000/06/07,,
(주)덴티움,145720,2013/12,,,2000/06/07,,
(주)덴티움,145720,2014/12,,,2000/06/07,,
(주)덴티움,145720,2015/12,,,2000/06/07,,
(주)덴티움,145720,2016/12,349,17477000,2000/06/07,,19.12
(주)덴티움,145720,2017/12,383,18407000,2000/06/07,11.02,19.07
(주)덴티움,145720,2018/12,457,21754000,2000/06/07,27.14,19.07
(주)덴티움,145720,2019/12,598,28507000,2000/06/07,26.08,19.07
(주)덴티움,145720,2020/12,537,25187000,2000/06/07,14.78,19.02
(주)덴티움,145720,2021/12,635,32074000,2000/06/07,23.5,18.98
(주)도화엔지니어링,002150,2011/12,2006,111807000,1962/05/05,0.17,60.09
(주)도화엔지니어링,002150,2012/12,1994,122088000,1962/05/05,0,49.82
(주)도화엔지니어링,002150,2013/12,1939,113422000,1962/05/05,0.1,50.1
(주)도화엔지니어링,002150,2014/12,1875,112203000,1962/05/05,0.04,50.11
(주)도화엔지니어링,002150,2015/12,1857,106604000,1962/05/05,0.03,50.07
(주)도화엔지니어링,002150,2016/12,1900,115837000,1962/05/05,0.63,47.35
(주)도화엔지니어링,002150,2017/12,1960,123049000,1962/05/05,1.47,45.46
(주)도화엔지니어링,002150,2018/12,2079,127288000,1962/05/05,2.29,42.53
(주)도화엔지니어링,002150,2019/12,2179,138771000,1962/05/05,2.19,50.85
(주)도화엔지니어링,002150,2020/12,2262,150157000,1962/05/05,1.53,47.7
(주)도화엔지니어링,002150,2021/12,2341,160151000,1962/05/05,1.85,47.88
(주)동남합성,023450,2011/12,67,2661937,1965/10/01,0.03,33.08
(주)동남합성,023450,2012/12,67,2831066,1965/10/01,0.13,40.23
(주)동남합성,023450,2013/12,62,2721555,1965/10/01,0.03,40.45
(주)동남합성,023450,2014/12,73,3181459,1965/10/01,0.03,41.23
(주)동남합성,023450,2015/12,84,3716000,1965/10/01,0.03,39.06
(주)동남합성,023450,2016/12,137,6013586,1965/10/01,0.02,66.31
(주)동남합성,023450,2017/12,151,6758000,1965/10/01,0.04,57.32
(주)동남합성,023450,2018/12,153,7649170,1965/10/01,0.03,57.34
(주)동남합성,023450,2019/12,145,7849798,1965/10/01,0.04,56.43
(주)동남합성,023450,2020/12,140,7802158,1965/10/01,0.02,54.26
(주)동남합성,023450,2021/12,153,8707492,1965/10/01,0.01,53.72
(주)동방,004140,2011/12,895,45067616,1965/01/14,0.79,33.03
(주)동방,004140,2012/12,931,48829523,1965/01/14,2.75,33.07
(주)동방,004140,2013/12,892,49156311,1965/01/14,3.45,33.07
(주)동방,004140,2014/12,864,50382066,1965/01/14,2.98,33.07
(주)동방,004140,2015/12,832,51619000,1965/01/14,2.35,29.45
(주)동방,004140,2016/12,799,47940090,1965/01/14,2.74,26.92
(주)동방,004140,2017/12,809,47899484,1965/01/14,2.33,26.92
(주)동방,004140,2018/12,754,45358099,1965/01/14,3.57,28.51
(주)동방,004140,2019/12,743,46381153,1965/01/14,4.31,27.58
(주)동방,004140,2020/12,717,47374857,1965/01/14,2.14,28.19
(주)동방,004140,2021/12,735,46703000,1965/01/14,1.7,22.1
(주)동방아그로,007590,2011/12,234,11408947,1971/12/31,28.59,29.99
(주)동방아그로,007590,2012/12,239,11359317,1971/12/31,28.56,35.13
(주)동방아그로,007590,2013/12,241,11710202,1971/12/31,28.09,34.94
(주)동방아그로,007590,2014/12,242,12612185,1971/12/31,27.91,34.9
(주)동방아그로,007590,2015/12,240,12415819,1971/12/31,28.28,34.89
(주)동방아그로,007590,2016/12,232,13405514,1971/12/31,28.1,34.89
(주)동방아그로,007590,2017/12,229,13607818,1971/12/31,28.57,34.87
(주)동방아그로,007590,2018/12,232,13581375,1971/12/31,28.91,34.32
(주)동방아그로,007590,2019/12,224,14223239,1971/12/31,28.86,34.26
(주)동방아그로,007590,2020/12,224,14379369,1971/12/31,28.99,34.26
(주)동방아그로,007590,2021/12,227,15319061,1971/12/31,30.17,34.26
(주)동서,026960,2011/12,236,11219408,1975/05/16,,68.79
(주)동서,026960,2012/12,257,14254121,1975/05/16,,68.85
(주)동서,026960,2013/12,251,14506183,1975/05/16,,67.36
(주)동서,026960,2014/12,252,15689265,1975/05/16,,67.62
(주)동서,026960,2015/12,255,15743885,1975/05/16,,66.81
(주)동서,026960,2016/12,255,15788560,1975/05/16,11.52,67.47
(주)동서,026960,2017/12,255,16459703,1975/05/16,10.53,67.15
(주)동서,026960,2018/12,274,19797021,1975/05/16,7.44,67.66
(주)동서,026960,2019/12,282,20529436,1975/05/16,5.14,67.36
(주)동서,026960,2020/12,278,21159560,1975/05/16,4.4,67.36
(주)동서,026960,2021/12,283,21923947,1975/05/16,2.76,66.89
(주)동성케미컬,102260,2011/12,23,977000,2008/05/14,6.91,51.46
(주)동성케미컬,102260,2012/12,27,1266000,2008/05/14,7.25,45.27
(주)동성케미컬,102260,2013/12,36,1786000,2008/05/14,8.22,53.27
(주)동성케미컬,102260,2014/12,41,2358000,2008/05/14,6.68,51.62
(주)동성케미컬,102260,2015/12,272,9270000,2008/05/14,5.52,45.14
(주)동성케미컬,102260,2016/12,292,15022000,2008/05/14,5.47,44.06
(주)동성케미컬,102260,2017/12,362,20381000,2008/05/14,4.13,43.94
