,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율,target_3
38,-0.0982976403990275,-0.2622302186859763,0.197997530765543,-0.5301224817398832,-0.0232964056607099,-0.1777061803719586,-0.2176347178004145,0.0
39,-0.1923267553460125,-0.2417270215839853,0.1421602034524835,-0.5301224817398832,-0.0037979867814857,-0.4514325074029245,-0.0896932401105502,0.0
40,-0.078406866083319,-0.1869650546231002,0.2481504984498484,-0.6043224264834814,0.0899108323097114,-0.371888645931709,0.0277310639641862,0.0
41,-2.138006133864396,-0.7144973124425112,1.4494905534602145,0.3272991019639191,-1.0727187710111976,-0.4684715466674272,-0.936285596142418,0.0
42,-0.1977515119775693,-3.2653350711646514,2.750431030496624,0.4963100872132263,-0.0369744009938971,-0.6589223158526358,0.3019801828495974,0.0
43,-0.4798388568185245,0.3017636090199789,0.5985291875804398,0.3272991019639191,-0.0349372527527841,0.8826936470690172,-0.1940698869389906,0.0
44,-0.6841713566071651,0.0374398238846077,1.4946202315957422,0.549898936194714,-0.261351728693627,-0.2087864584330553,0.3043665684064626,0.0
45,0.1476246602315488,-0.1879204420954018,0.3580823947810378,0.063477076208903,0.4865726969721391,-1.7078911962221992,-0.0474185909157243,0.0
46,-0.1724359810303041,-0.1802503261477265,0.6327530174457184,-0.0643117175161829,0.006678775601381,-0.3710556265589533,-0.1912997419124883,0.0
47,0.362806673283303,-0.1513971373298797,0.6613139835985498,-0.1220227856500926,0.2304740609465071,0.2505092111045648,0.3248926972826897,0.0
48,1.910670565487519,1.7557061406110757,-0.5605671066885631,-1.8698437062770743,0.3480466165764564,0.1268083916710962,-0.0930125103811486,0.0
49,1.6412409861201962,1.745904667172308,-0.5597526615152896,-1.6554883103511235,0.3171983717824598,0.0993597365362083,-0.0506133676174516,0.0
50,2.1710588838022464,1.7153290547030449,-0.5554903857070931,-1.6431216528938577,0.3634707389734546,0.2185747590827668,0.0683799858070935,0.0
51,2.351884104854141,1.7578820795170798,-0.5608782013774849,-1.432888476120329,0.4138174026466755,0.2500217626957599,0.0153493982095233,0.0
52,2.221689945696777,1.779914013382293,-0.5578122759216592,-1.3504440930718864,0.3864614119803012,0.1615893622515772,-0.0242820717052709,0.0
53,1.6557070038043478,1.847241673539436,-0.5586881406991515,-1.3669329696815748,0.3401890447893063,0.011860567911016,-0.0833786388502184,0.0
54,1.1548211414906004,1.8859919973760448,-0.5580495642771597,-1.663732748655968,0.2071923667623588,-0.2232242031400509,-0.0987199032231095,0.0
55,0.1584741734946624,-1.1347911577443257,-0.4187473648810909,-0.1756116346315802,0.0063877544240791,-0.4291765024209032,-0.232648100315043,0.0
56,-0.3641107153453121,-1.3133590221941154,-0.4586716652132999,-0.2786671134421334,-0.2427263733463083,-1.111434312903813,-0.2461727662110724,0.0
