,EBIT/총자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,총자본회전률,금융비용부담률,당기전기영업손익,TMD,target_3
38,0.5462617740230213,0.105098374599019,0.4154995166637031,-0.5751236439003697,-0.5355828197136786,4.422263959565856,-0.427587622589562,0
39,0.793989319128429,-0.0297494868157813,0.4556374831366561,-0.5965665424216805,-0.2876551175625954,5.510240611314953,-0.421883693251618,0
40,0.0100957820717148,-0.2069757035716873,0.2251771205762147,-1.218410599539694,0.2129227191614965,0.4524899682956652,-0.165872926853029,0
41,-0.1543832665075845,-0.0905869373316773,0.1621920773676194,-1.304182193624937,0.3050101513890417,1.3574157132277629,0.1014330489422436,0
42,0.0648473668530459,-0.1983446218903261,0.1213926090455064,-1.2827392951036265,0.3758466377179226,0.1879491508433302,0.5502837541490069,0
43,0.0237936370011596,-0.2849673084138063,0.1480102155286664,0.1753778043455083,-0.1176475503732811,-0.2340323895957867,-0.1709151607166522,0
44,0.0549462859781551,-0.0094146138652324,0.1172090950919949,0.4112496880799274,-0.3018224148283716,-0.2976668539983498,0.079737675390269,0
45,-0.0127544583502763,-0.2822253851828425,-0.1272442299525717,0.1324920073028867,-0.0444498478334375,-0.2695477844748414,1.9362804282427584,0
46,-0.085027862353677,-0.1906930283451466,-0.048968857900624,-1.089753208411829,-0.1365372800609827,-0.3997817600084025,-0.4166311009295818,0
47,-1.0355432486136562,-0.047788429203919,-0.3667750013522379,-0.4250233542511942,0.43487704299199,-0.8856910112298179,-0.109178717501734,0
48,-0.648508515341798,-0.0267448235886623,-2.776795940727085,-0.3178088616446401,0.2530633947478623,-1.0778977216807757,0.1140218003489454,0
49,-2.6811895341051537,3.392513882122842,-2.207722830983283,-0.9396529187626532,1.1243521765930975,-1.0899208232499231,-0.0381190875064961,0
50,-0.1808937859975888,-0.1828375279739036,-0.5453508785067228,0.9902079481553192,0.3687629890850346,-0.8553563023927537,0.270054604689481,0
51,-0.2956175175382191,-0.013137756029948,-0.742999252637207,-0.3606946586872617,0.4702952861564306,-0.4224920629723485,-0.4362853304051847,0
52,0.2563943571256753,-0.3493170961930052,-0.6002365703563305,0.3469209925159949,0.2388960974820862,-0.4266626781508063,-0.2306307103104589,0
53,-0.2620787266406369,0.1080835000214659,-0.8125204501740588,-0.3178088616446401,0.2979265027561537,-0.399944674663811,-0.2392624972817752,0
54,-0.6714214635822973,0.1008281578580243,-1.1459419013725078,-0.1677085719954643,0.0098581250187045,-0.4856052004776044,0.1200978303594505,0
55,0.2317227461570783,-0.1745724767620846,-0.0768906855384603,0.2397064999094408,0.5151583941647219,-0.0365472443095935,3.652647293792865,0
56,0.306335858489501,-0.2130340003611221,-0.0286195111485845,0.4755783836438599,0.3994587998275496,0.0394687339040161,3.0496480740311744,0
57,0.2231700643091827,-0.3365054113102269,-0.0154819369549895,0.4970212821651707,0.231812448849198,-0.027326274813472,1.8138117883032336,0
